%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
06:42:40:047;06:42:40:044;1449770311.84;(0.38495817184448244, 0.5278166029188368);72.3135986328;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
06:42:40:059;06:42:40:044;1449770311.84;(0.38495817184448244, 0.5278166029188368);72.3135986328;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:42:40:064;06:42:40:044;1449770311.84;(0.38495817184448244, 0.5278166029188368);72.3135986328;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:42:40:067;06:42:40:044;1449770311.84;(0.38495817184448244, 0.5278166029188368);72.3135986328;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:42:40:069;06:42:40:044;1449770311.84;(0.38495817184448244, 0.5278166029188368);72.3135986328;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:42:40:071;06:42:40:044;1449770311.84;(0.38495817184448244, 0.5278166029188368);72.3135986328;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:42:40:073;06:42:40:044;1449770311.84;(0.38495817184448244, 0.5278166029188368);72.3135986328;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:42:40:075;06:42:40:044;1449770311.84;(0.38495817184448244, 0.5278166029188368);72.3135986328;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:42:40:077;06:42:40:044;1449770311.84;(0.38495817184448244, 0.5278166029188368);72.3135986328;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:42:40:079;06:42:40:044;1449770311.84;(0.38495817184448244, 0.5278166029188368);72.3135986328;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
