%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
06:53:13:153;06:53:13:149;1449770944.92;(0.4233957290649414, 0.5437332153320312);74.5322723389;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
06:53:13:161;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:162;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:162;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:162;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:163;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:163;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:163;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:163;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:163;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:164;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:164;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:164;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:164;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:164;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:165;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:165;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
06:53:13:178;06:53:13:152;1449770944.95;(0.4261025428771973, 0.5439094543457031);74.2614364624;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
