%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
04:22:46:059;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
04:22:46:064;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:065;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:065;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:066;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:066;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:066;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:066;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:066;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:066;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:067;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:067;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
04:22:46:067;04:22:46:049;1449243521.93;(0.512291145324707, 0.4795964135064019);59.8061714172;0.756026540153;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
