%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
07:30:32:581;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
07:30:32:589;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:594;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:597;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:600;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:602;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:603;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:605;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:607;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:609;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:611;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:613;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:614;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:616;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:618;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:620;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:622;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:30:32:624;07:30:32:570;1449773184.36;(0.5335231781005859, 0.579564963446723);52.9873886108;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
