%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
07:42:33:639;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
07:42:33:646;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:647;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:647;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:647;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:648;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:648;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:648;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:648;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:648;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:649;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:649;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:649;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:649;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
07:42:33:649;07:42:33:635;1449773905.42;(0.3764961242675781, 0.6542813830905491);55.9571037292;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
