%Timestamp,timestamp_write;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
11:44:40:768;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:785;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:801;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:834;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:851;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:868;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:884;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:901;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:934;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:950;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:967;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:40:983;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:017;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:033;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:050;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:066;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:083;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:116;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:133;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:149;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:166;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:182;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:215;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:232;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:248;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:265;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:281;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:315;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:331;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:348;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:364;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:381;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:414;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:431;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:447;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:464;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:480;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:514;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:530;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:548;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:563;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:596;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:613;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:629;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:646;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:664;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:696;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:712;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:729;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:745;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:762;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:795;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:812;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:838;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:853;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:870;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:886;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:903;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:936;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:952;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:969;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:41:986;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:002;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:035;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:052;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:069;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:085;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:102;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:135;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:151;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:168;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:185;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:201;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:234;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:251;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:267;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:284;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:300;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:334;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:350;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:367;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:383;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:417;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:433;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:450;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:466;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:483;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:516;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:532;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:549;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:566;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:582;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:615;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:632;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:648;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:665;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:681;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:715;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:738;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:755;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:771;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:788;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:804;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:821;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:854;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:871;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:887;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:904;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:921;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:953;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:970;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:42:987;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:003;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:036;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:053;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:070;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:086;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:103;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:136;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:152;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:169;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:186;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:202;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:235;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:252;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:268;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:285;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:301;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:335;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:351;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:368;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:384;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:401;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:434;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:451;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:467;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:484;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:500;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:533;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:550;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:566;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:583;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:616;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:633;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:649;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:666;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:683;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:716;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:732;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:749;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:765;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:782;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:815;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:833;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:848;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:865;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:881;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:914;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:931;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:948;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:964;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:43:981;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:014;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:030;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:047;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:063;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:080;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:113;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:130;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:146;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:164;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:200;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:217;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:234;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:250;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:267;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:283;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:317;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:333;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:350;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:366;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:383;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:416;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:433;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:449;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:466;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:482;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:515;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:532;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:548;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:565;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:582;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:615;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:631;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:648;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:665;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:682;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:702;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:736;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:752;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
11:44:44:769;2;25,12;0;0;0;0;0;0;();(-2000.0, -2000.0);
