%Timestamp,timestamp_write;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
03:34:01:118;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
03:34:01:428;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:602;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:612;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:619;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:625;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:632;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:635;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:638;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:641;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:644;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:647;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:650;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:653;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:656;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:658;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:661;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:666;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:671;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:674;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:677;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:680;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:686;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:720;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:736;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:754;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:772;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:789;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:822;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:838;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:853;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:870;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:887;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:920;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:936;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:952;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:970;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:04:986;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:022;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:039;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:055;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:072;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:089;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:106;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:139;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:156;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:173;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:189;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:223;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:239;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:256;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:272;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:289;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:323;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:339;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:355;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:372;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:389;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:422;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:440;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:453;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:470;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:487;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:522;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:537;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:554;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:571;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:587;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:620;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:637;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:653;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:670;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:687;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:720;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:737;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:754;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:771;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:787;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:820;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:840;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:856;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:871;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:887;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:921;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:937;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:954;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:972;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:05:988;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:06:021;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:06:037;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:06:054;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:06:071;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:06:087;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:06:104;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:06:137;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:06:154;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:06:170;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:34:06:188;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
