%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
11:46:24:490;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(0.0, 0.0);
11:46:24:496;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:499;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:502;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:504;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:506;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:508;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:511;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:513;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:515;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:517;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:519;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:522;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:524;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:526;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:528;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:530;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:531;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:532;1448060541.96;(0.42012045383453367, 0.6912243949042427);71.9160232544;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:556;11:46:24:544;1448060542.0;(0.420292592048645, 0.6913049697875977);72.287361145;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:572;11:46:24:544;1448060542.0;(0.420292592048645, 0.6913049697875977);72.287361145;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:588;11:46:24:544;1448060542.0;(0.420292592048645, 0.6913049697875977);72.287361145;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:622;11:46:24:609;1448060542.1;(0.4099419355392456, 0.6870205349392361);72.6390991211;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:24:639;11:46:24:609;1448060542.1;(0.4099419355392456, 0.6870205349392361);72.6390991211;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:783;11:46:26:734;1448060544.2;(0.4069187164306641, 0.690989367167155);72.0420303345;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:785;11:46:26:734;1448060544.2;(0.4069187164306641, 0.690989367167155);72.0420303345;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:788;11:46:26:734;1448060544.2;(0.4069187164306641, 0.690989367167155);72.0420303345;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:790;11:46:26:734;1448060544.2;(0.4069187164306641, 0.690989367167155);72.0420303345;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:793;11:46:26:734;1448060544.2;(0.4069187164306641, 0.690989367167155);72.0420303345;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:795;11:46:26:734;1448060544.2;(0.4069187164306641, 0.690989367167155);72.0420303345;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:797;11:46:26:734;1448060544.2;(0.4069187164306641, 0.690989367167155);72.0420303345;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:800;11:46:26:734;1448060544.2;(0.4069187164306641, 0.690989367167155);72.0420303345;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:803;11:46:26:801;1448060544.26;(0.40696423053741454, 0.6917369842529297);71.9311981201;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:805;11:46:26:801;1448060544.26;(0.40696423053741454, 0.6917369842529297);71.9311981201;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:808;11:46:26:801;1448060544.26;(0.40696423053741454, 0.6917369842529297);71.9311981201;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:809;11:46:26:801;1448060544.26;(0.40696423053741454, 0.6917369842529297);71.9311981201;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:810;11:46:26:801;1448060544.26;(0.40696423053741454, 0.6917369842529297);71.9311981201;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:812;11:46:26:801;1448060544.26;(0.40696423053741454, 0.6917369842529297);71.9311981201;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:813;11:46:26:801;1448060544.26;(0.40696423053741454, 0.6917369842529297);71.9311981201;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:814;11:46:26:801;1448060544.26;(0.40696423053741454, 0.6917369842529297);71.9311981201;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:46:26:815;11:46:26:801;1448060544.26;(0.40696423053741454, 0.6917369842529297);71.9311981201;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
