%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
04:26:49:018;04:26:48:999;1448034167.03;(0.6177608966827393, 0.7020483652750651);70.2448501587;1.0;0;0;0;;0;0;();();(0.0, 0.0);
04:26:49:020;04:26:48:999;1448034167.03;(0.6177608966827393, 0.7020483652750651);70.2448501587;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:020;04:26:48:999;1448034167.03;(0.6177608966827393, 0.7020483652750651);70.2448501587;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:020;04:26:48:999;1448034167.03;(0.6177608966827393, 0.7020483652750651);70.2448501587;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:020;04:26:48:999;1448034167.03;(0.6177608966827393, 0.7020483652750651);70.2448501587;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:020;04:26:48:999;1448034167.03;(0.6177608966827393, 0.7020483652750651);70.2448501587;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:021;04:26:48:999;1448034167.03;(0.6177608966827393, 0.7020483652750651);70.2448501587;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:021;04:26:48:999;1448034167.03;(0.6177608966827393, 0.7020483652750651);70.2448501587;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:021;04:26:48:999;1448034167.03;(0.6177608966827393, 0.7020483652750651);70.2448501587;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:021;04:26:48:999;1448034167.03;(0.6177608966827393, 0.7020483652750651);70.2448501587;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:021;04:26:49:021;1448034167.06;(0.6179580688476562, 0.7024829864501954);70.6114730835;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:021;04:26:49:021;1448034167.06;(0.6179580688476562, 0.7024829864501954);70.6114730835;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:021;04:26:49:021;1448034167.06;(0.6179580688476562, 0.7024829864501954);70.6114730835;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:021;04:26:49:021;1448034167.06;(0.6179580688476562, 0.7024829864501954);70.6114730835;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:021;04:26:49:021;1448034167.06;(0.6179580688476562, 0.7024829864501954);70.6114730835;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:022;04:26:49:021;1448034167.06;(0.6179580688476562, 0.7024829864501954);70.6114730835;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:046;04:26:49:021;1448034167.06;(0.6179580688476562, 0.7024829864501954);70.6114730835;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:047;04:26:49:021;1448034167.06;(0.6179580688476562, 0.7024829864501954);70.6114730835;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:080;04:26:49:053;1448034167.13;(0.6183177947998046, 0.7024536344740127);70.8432312012;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:096;04:26:49:095;1448034167.16;(0.6183589935302735, 0.7022269990709094);70.6649398804;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:112;04:26:49:095;1448034167.16;(0.6183589935302735, 0.7022269990709094);70.6649398804;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:129;04:26:49:122;1448034167.19;(0.6182300567626953, 0.7026180055406359);70.3293609619;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:145;04:26:49:122;1448034167.19;(0.6182300567626953, 0.7026180055406359);70.3293609619;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:179;04:26:49:157;1448034167.23;(0.6183679580688477, 0.7030396143595378);70.5096054077;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:195;04:26:49:194;1448034167.26;(0.6183632373809814, 0.703169420030382);70.4512252808;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:212;04:26:49:194;1448034167.26;(0.6183632373809814, 0.703169420030382);70.4512252808;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:229;04:26:49:221;1448034167.29;(0.6180914402008056, 0.7038360595703125);70.7674331665;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:246;04:26:49:221;1448034167.29;(0.6180914402008056, 0.7038360595703125);70.7674331665;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:278;04:26:49:259;1448034167.33;(0.6185348033905029, 0.7039567311604817);70.8670578003;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:295;04:26:49:288;1448034167.36;(0.6182332515716553, 0.7033122804429797);70.7887649536;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:311;04:26:49:288;1448034167.36;(0.6182332515716553, 0.7033122804429797);70.7887649536;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:328;04:26:49:323;1448034167.39;(0.6180376052856446, 0.7034396489461263);71.1946563721;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:345;04:26:49:323;1448034167.39;(0.6180376052856446, 0.7034396489461263);71.1946563721;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:378;04:26:49:323;1448034167.39;(0.6180376052856446, 0.7034396489461263);71.1946563721;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:394;04:26:49:323;1448034167.39;(0.6180376052856446, 0.7034396489461263);71.1946563721;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:411;04:26:49:323;1448034167.39;(0.6180376052856446, 0.7034396489461263);71.1946563721;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:427;04:26:49:425;1448034167.48;(0.6392762184143066, 0.6583518981933594);70.8109741211;0.958128845429;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:445;04:26:49:425;1448034167.48;(0.6392762184143066, 0.6583518981933594);70.8109741211;0.958128845429;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:477;04:26:49:457;1448034167.53;(0.6391390800476074, 0.6601165771484375);70.5060043335;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:494;04:26:49:489;1448034167.56;(0.6390640258789062, 0.6607500500149197);70.7198181152;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:510;04:26:49:489;1448034167.56;(0.6390640258789062, 0.6607500500149197);70.7198181152;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:527;04:26:49:525;1448034167.59;(0.6390450477600098, 0.6615141126844618);70.6650924683;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:559;04:26:49:525;1448034167.59;(0.6390450477600098, 0.6615141126844618);70.6650924683;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:576;04:26:49:525;1448034167.59;(0.6390450477600098, 0.6615141126844618);70.6650924683;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:592;04:26:49:525;1448034167.59;(0.6390450477600098, 0.6615141126844618);70.6650924683;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:609;04:26:49:525;1448034167.59;(0.6390450477600098, 0.6615141126844618);70.6650924683;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:625;04:26:49:525;1448034167.59;(0.6390450477600098, 0.6615141126844618);70.6650924683;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:659;04:26:49:656;1448034167.66;(0.6517354488372803, 0.6497141096327039);74.383140564;0.818103877222;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:675;04:26:49:656;1448034167.66;(0.6517354488372803, 0.6497141096327039);74.383140564;0.818103877222;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:692;04:26:49:689;1448034167.73;(0.660633897781372, 0.6411802079942491);69.9906539917;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:709;04:26:49:689;1448034167.73;(0.660633897781372, 0.6411802079942491);69.9906539917;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:725;04:26:49:725;1448034167.79;(0.6604166507720948, 0.6425524181789822);70.1499786377;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:758;04:26:49:756;1448034167.83;(0.6600080966949463, 0.6432201597425673);70.0228652954;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:775;04:26:49:756;1448034167.83;(0.6600080966949463, 0.6432201597425673);70.0228652954;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:792;04:26:49:756;1448034167.83;(0.6600080966949463, 0.6432201597425673);70.0228652954;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:809;04:26:49:792;1448034167.86;(0.6598587512969971, 0.6443806542290582);70.1253356934;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:824;04:26:49:824;1448034167.89;(0.6593283176422119, 0.6450002670288086);70.3600769043;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:858;04:26:49:857;1448034167.93;(0.6590751647949219, 0.6453480614556206);70.422088623;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:874;04:26:49:857;1448034167.93;(0.6590751647949219, 0.6453480614556206);70.422088623;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:891;04:26:49:857;1448034167.93;(0.6590751647949219, 0.6453480614556206);70.422088623;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:907;04:26:49:892;1448034167.96;(0.658911657333374, 0.645458878411187);70.4241943359;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:941;04:26:49:924;1448034167.99;(0.6589131355285645, 0.6459977679782444);70.7514877319;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:957;04:26:49:957;1448034168.03;(0.6585351467132569, 0.6462018542819553);70.8750534058;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:974;04:26:49:957;1448034168.03;(0.6585351467132569, 0.6462018542819553);70.8750534058;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:49:991;04:26:49:957;1448034168.03;(0.6585351467132569, 0.6462018542819553);70.8750534058;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:007;04:26:49:957;1448034168.03;(0.6585351467132569, 0.6462018542819553);70.8750534058;1.0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:041;04:26:50:025;1448034168.06;(0.6557838916778564, 0.6434927410549588);70.4689407349;0.968481583932;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:057;04:26:50:025;1448034168.06;(0.6557838916778564, 0.6434927410549588);70.4689407349;0.968481583932;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:073;04:26:50:061;1448034168.09;(0.7162773609161377, 0.4165843963623047);18.3437099457;0.714379090487;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:090;04:26:50:061;1448034168.09;(0.7162773609161377, 0.4165843963623047);18.3437099457;0.714379090487;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:106;04:26:50:092;1448034168.13;(0.3662744998931885, 0.578202395968967);33.8544883728;0.887768915563;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:139;04:26:50:124;1448034168.18;(0, 0);0;0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:156;04:26:50:124;1448034168.18;(0, 0);0;0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:172;04:26:50:124;1448034168.18;(0, 0);0;0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:189;04:26:50:124;1448034168.18;(0, 0);0;0;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:26:50:206;04:26:50:124;1448034168.18;(0, 0);0;0;0;0;0;;0;0;();();(-2000.0, -2000.0);
