%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
07:40:16:817;;;;;;;;;;;;;;07:40:16:778;1447958414.62;(0.2974617719650269, 0.2567286173502604);26.9353504181;1.0;2;0;0;0;0;();(0.0, 0.0);
07:40:26:479;07:40:26:479;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:451;1447958424.28;(0.29695188999176025, 0.25662138197157114);27.3638114929;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:512;07:40:26:512;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:451;1447958424.28;(0.29695188999176025, 0.25662138197157114);27.3638114929;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:528;07:40:26:528;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:518;1447958424.35;(0.29741344451904295, 0.2565458509657118);26.9166927338;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:545;07:40:26:545;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:518;1447958424.35;(0.29741344451904295, 0.2565458509657118);26.9166927338;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:561;07:40:26:561;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:518;1447958424.35;(0.29741344451904295, 0.2565458509657118);26.9166927338;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:583;07:40:26:583;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:518;1447958424.35;(0.29741344451904295, 0.2565458509657118);26.9166927338;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:599;07:40:26:599;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:586;1447958424.42;(0.2973311424255371, 0.25678278605143234);27.0216884613;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:616;07:40:26:616;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:586;1447958424.42;(0.2973311424255371, 0.25678278605143234);27.0216884613;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:649;07:40:26:649;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:586;1447958424.42;(0.2973311424255371, 0.25678278605143234);27.0216884613;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:666;07:40:26:666;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:651;1447958424.48;(0.2975719451904297, 0.2568945990668403);26.8887958527;1.0;4;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:689;07:40:26:689;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:651;1447958424.48;(0.2975719451904297, 0.2568945990668403);26.8887958527;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:699;07:40:26:699;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:651;1447958424.48;(0.2975719451904297, 0.2568945990668403);26.8887958527;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:732;07:40:26:732;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:718;1447958424.55;(0.29723329544067384, 0.25681330362955734);27.123840332;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:748;07:40:26:748;0;14;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:718;1447958424.55;(0.29723329544067384, 0.25681330362955734);27.123840332;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:765;07:40:26:765;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:718;1447958424.55;(0.29723329544067384, 0.25681330362955734);27.123840332;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:783;07:40:26:783;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:718;1447958424.55;(0.29723329544067384, 0.25681330362955734);27.123840332;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:802;07:40:26:802;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:786;1447958424.62;(0.2973463773727417, 0.25707507663302953);26.6906032562;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:818;07:40:26:818;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:786;1447958424.62;(0.2973463773727417, 0.25707507663302953);26.6906032562;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:851;07:40:26:851;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:851;1447958424.68;(0.29736855030059817, 0.2565372043185764);26.7553653717;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:868;07:40:26:868;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:851;1447958424.68;(0.29736855030059817, 0.2565372043185764);26.7553653717;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:885;07:40:26:885;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:851;1447958424.68;(0.29736855030059817, 0.2565372043185764);26.7553653717;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:901;07:40:26:901;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:851;1447958424.68;(0.29736855030059817, 0.2565372043185764);26.7553653717;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:918;07:40:26:918;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:851;1447958424.68;(0.29736855030059817, 0.2565372043185764);26.7553653717;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:951;07:40:26:951;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:918;1447958424.75;(0.2973564386367798, 0.2563712226019965);26.4765625;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:969;07:40:26:969;0;14;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:918;1447958424.75;(0.2973564386367798, 0.2563712226019965);26.4765625;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:26:994;07:40:26:994;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:986;1447958424.82;(0.2973003387451172, 0.2564457363552517);26.8031311035;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:011;07:40:27:011;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:986;1447958424.82;(0.2973003387451172, 0.2564457363552517);26.8031311035;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:028;07:40:27:028;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:986;1447958424.82;(0.2973003387451172, 0.2564457363552517);26.8031311035;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:044;07:40:27:044;0;1;-1.5;1;0;0;0;0;1;1;1;1;07:40:26:986;1447958424.82;(0.2973003387451172, 0.2564457363552517);26.8031311035;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:061;07:40:27:061;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:055;1447958424.88;(0.2970951318740845, 0.2569275750054254);26.8400440216;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:077;07:40:27:077;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:055;1447958424.88;(0.2970951318740845, 0.2569275750054254);26.8400440216;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:111;07:40:27:111;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:055;1447958424.88;(0.2970951318740845, 0.2569275750054254);26.8400440216;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:127;07:40:27:127;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:118;1447958424.95;(0.29746122360229493, 0.2565049065483941);26.6144351959;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:144;07:40:27:144;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:118;1447958424.95;(0.29746122360229493, 0.2565049065483941);26.6144351959;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:160;07:40:27:160;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:118;1447958424.95;(0.29746122360229493, 0.2565049065483941);26.6144351959;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:177;07:40:27:177;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:118;1447958424.95;(0.29746122360229493, 0.2565049065483941);26.6144351959;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:208;07:40:27:208;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:186;1447958425.02;(0.297273063659668, 0.25662519666883676);26.9252052307;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:228;07:40:27:228;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:186;1447958425.02;(0.297273063659668, 0.25662519666883676);26.9252052307;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:244;07:40:27:244;0;11;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:186;1447958425.02;(0.297273063659668, 0.25662519666883676);26.9252052307;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:261;07:40:27:261;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:254;1447958425.08;(0.29696366786956785, 0.25639190673828127);26.6403121948;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:278;07:40:27:277;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:254;1447958425.08;(0.29696366786956785, 0.25639190673828127);26.6403121948;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:311;07:40:27:311;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:254;1447958425.08;(0.29696366786956785, 0.25639190673828127);26.6403121948;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:327;07:40:27:327;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:322;1447958425.15;(0.29719369411468505, 0.25659467909071176);26.6183357239;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:344;07:40:27:344;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:322;1447958425.15;(0.29719369411468505, 0.25659467909071176);26.6183357239;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:360;07:40:27:360;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:322;1447958425.15;(0.29719369411468505, 0.25659467909071176);26.6183357239;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:377;07:40:27:377;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:322;1447958425.15;(0.29719369411468505, 0.25659467909071176);26.6183357239;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:415;07:40:27:415;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:386;1447958425.22;(0.297245717048645, 0.25651431613498266);26.8014431;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:433;07:40:27:432;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:386;1447958425.22;(0.297245717048645, 0.25651431613498266);26.8014431;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:449;07:40:27:449;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:386;1447958425.22;(0.297245717048645, 0.25651431613498266);26.8014431;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:466;07:40:27:466;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:455;1447958425.28;(0.29716031551361083, 0.25638597276475694);26.622505188;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:482;07:40:27:482;0;14;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:455;1447958425.28;(0.29716031551361083, 0.25638597276475694);26.622505188;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:499;07:40:27:499;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:455;1447958425.28;(0.29716031551361083, 0.25638597276475694);26.622505188;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:532;07:40:27:532;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:522;1447958425.35;(0.2971921443939209, 0.25676328870985243);26.867351532;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:549;07:40:27:549;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:522;1447958425.35;(0.2971921443939209, 0.25676328870985243);26.867351532;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:565;07:40:27:565;0;14;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:522;1447958425.35;(0.2971921443939209, 0.25676328870985243);26.867351532;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:582;07:40:27:582;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:522;1447958425.35;(0.2971921443939209, 0.25676328870985243);26.867351532;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:598;07:40:27:598;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:590;1447958425.42;(0.2971299648284912, 0.25689561631944446);27.0333175659;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:620;07:40:27:619;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:590;1447958425.42;(0.2971299648284912, 0.25689561631944446);27.0333175659;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:639;07:40:27:638;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:590;1447958425.42;(0.2971299648284912, 0.25689561631944446);27.0333175659;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:672;07:40:27:672;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:654;1447958425.48;(0.29732632637023926, 0.25727301703559025);26.8011398315;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:690;07:40:27:690;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:654;1447958425.48;(0.29732632637023926, 0.25727301703559025);26.8011398315;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:707;07:40:27:707;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:654;1447958425.48;(0.29732632637023926, 0.25727301703559025);26.8011398315;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:724;07:40:27:724;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:722;1447958425.55;(0.29737105369567873, 0.2569445292154948);26.6720027924;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:740;07:40:27:740;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:722;1447958425.55;(0.29737105369567873, 0.2569445292154948);26.6720027924;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:757;07:40:27:757;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:722;1447958425.55;(0.29737105369567873, 0.2569445292154948);26.6720027924;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:790;07:40:27:790;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:790;1447958425.62;(0.29721388816833494, 0.25686374240451393);26.8721561432;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:807;07:40:27:806;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:790;1447958425.62;(0.29721388816833494, 0.25686374240451393);26.8721561432;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:823;07:40:27:823;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:790;1447958425.62;(0.29721388816833494, 0.25686374240451393);26.8721561432;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:842;07:40:27:842;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:790;1447958425.62;(0.29721388816833494, 0.25686374240451393);26.8721561432;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:859;07:40:27:859;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:858;1447958425.68;(0.2975161552429199, 0.2573287963867188);27.192150116;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:876;07:40:27:876;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:858;1447958425.68;(0.2975161552429199, 0.2573287963867188);27.192150116;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:909;07:40:27:909;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:858;1447958425.68;(0.2975161552429199, 0.2573287963867188);27.192150116;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:926;07:40:27:926;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:922;1447958425.75;(0.29773731231689454, 0.25662782457139754);26.6492996216;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:942;07:40:27:942;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:922;1447958425.75;(0.29773731231689454, 0.25662782457139754);26.6492996216;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:959;07:40:27:959;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:922;1447958425.75;(0.29773731231689454, 0.25662782457139754);26.6492996216;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:27:992;07:40:27:992;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:990;1447958425.82;(0.2975397825241089, 0.2572350396050347);26.9629936218;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:009;07:40:28:009;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:990;1447958425.82;(0.2975397825241089, 0.2572350396050347);26.9629936218;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:033;07:40:28:032;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:990;1447958425.82;(0.2975397825241089, 0.2572350396050347);26.9629936218;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:049;07:40:28:049;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:27:990;1447958425.82;(0.2975397825241089, 0.2572350396050347);26.9629936218;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:075;07:40:28:075;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:058;1447958425.88;(0.2973818302154541, 0.25647040473090277);26.3605670929;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:092;07:40:28:092;0;7;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:058;1447958425.88;(0.2973818302154541, 0.25647040473090277);26.3605670929;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:108;07:40:28:108;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:058;1447958425.88;(0.2973818302154541, 0.25647040473090277);26.3605670929;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:125;07:40:28:125;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:122;1447958425.95;(0.29701087474822996, 0.2569148593478733);27.1330699921;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:141;07:40:28:141;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:122;1447958425.95;(0.29701087474822996, 0.2569148593478733);27.1330699921;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:158;07:40:28:158;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:122;1447958425.95;(0.29701087474822996, 0.2569148593478733);27.1330699921;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:192;07:40:28:192;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:190;1447958426.02;(0.2975501775741577, 0.2563082377115885);26.9567394257;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:210;07:40:28:210;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:190;1447958426.02;(0.2975501775741577, 0.2563082377115885);26.9567394257;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:243;07:40:28:243;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:190;1447958426.02;(0.2975501775741577, 0.2563082377115885);26.9567394257;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:246;07:40:28:246;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:190;1447958426.02;(0.2975501775741577, 0.2563082377115885);26.9567394257;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:260;07:40:28:260;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:259;1447958426.08;(0.2974561214447021, 0.25698996649848094);27.0235748291;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:277;07:40:28:277;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:259;1447958426.08;(0.2974561214447021, 0.25698996649848094);27.0235748291;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:310;07:40:28:310;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:259;1447958426.08;(0.2974561214447021, 0.25698996649848094);27.0235748291;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:326;07:40:28:326;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:259;1447958426.08;(0.2974561214447021, 0.25698996649848094);27.0235748291;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:343;07:40:28:343;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:327;1447958426.15;(0.2973733425140381, 0.2572213066948785);27.0432739258;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:359;07:40:28:359;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:327;1447958426.15;(0.2973733425140381, 0.2572213066948785);27.0432739258;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:376;07:40:28:376;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:327;1447958426.15;(0.2973733425140381, 0.2572213066948785);27.0432739258;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:398;07:40:28:398;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:390;1447958426.22;(0.297161602973938, 0.25676328870985243);26.4760780334;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:426;07:40:28:426;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:390;1447958426.22;(0.297161602973938, 0.25676328870985243);26.4760780334;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:449;07:40:28:448;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:390;1447958426.22;(0.297161602973938, 0.25676328870985243);26.4760780334;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:466;07:40:28:466;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:458;1447958426.28;(0.29734249114990235, 0.256898922390408);26.5173892975;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:483;07:40:28:483;0;2;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:458;1447958426.28;(0.29734249114990235, 0.256898922390408);26.5173892975;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:500;07:40:28:500;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:458;1447958426.28;(0.29734249114990235, 0.256898922390408);26.5173892975;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:516;07:40:28:516;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:458;1447958426.28;(0.29734249114990235, 0.256898922390408);26.5173892975;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:549;07:40:28:549;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:526;1447958426.35;(0.29757654666900635, 0.25657077365451386);26.0869407654;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:566;07:40:28:566;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:526;1447958426.35;(0.29757654666900635, 0.25657077365451386);26.0869407654;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:582;07:40:28:582;0;9;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:526;1447958426.35;(0.29757654666900635, 0.25657077365451386);26.0869407654;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:599;07:40:28:599;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:594;1447958426.42;(0.2972338914871216, 0.2565486484103733);26.6943721771;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:632;07:40:28:632;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:594;1447958426.42;(0.2972338914871216, 0.2565486484103733);26.6943721771;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:654;07:40:28:654;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:594;1447958426.42;(0.2972338914871216, 0.2565486484103733);26.6943721771;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:671;07:40:28:671;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:658;1447958426.48;(0.29735257625579836, 0.25653822157118056);26.9023227692;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:688;07:40:28:688;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:658;1447958426.48;(0.29735257625579836, 0.25653822157118056);26.9023227692;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:705;07:40:28:705;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:658;1447958426.48;(0.29735257625579836, 0.25653822157118056);26.9023227692;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:721;07:40:28:721;0;10;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:658;1447958426.48;(0.29735257625579836, 0.25653822157118056);26.9023227692;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:738;07:40:28:738;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:726;1447958426.55;(0.2971823215484619, 0.2564678615993924);26.8894519806;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:771;07:40:28:771;0;0;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:726;1447958426.55;(0.2971823215484619, 0.2564678615993924);26.8894519806;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:787;07:40:28:787;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:726;1447958426.55;(0.2971823215484619, 0.2564678615993924);26.8894519806;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:804;07:40:28:804;0;15;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:794;1447958426.62;(0.29755074977874757, 0.2563342624240451);27.2162685394;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:820;07:40:28:820;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:794;1447958426.62;(0.29755074977874757, 0.2563342624240451);27.2162685394;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:837;07:40:28:837;0;4;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:794;1447958426.62;(0.29755074977874757, 0.2563342624240451);27.2162685394;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
07:40:28:859;07:40:28:859;0;5;-1.5;1;0;0;0;0;1;1;1;1;07:40:28:794;1447958426.62;(0.29755074977874757, 0.2563342624240451);27.2162685394;1.0;6;0;0;0;0;();(-2000.0, -2000.0);
