%Timestamp,timestamp_write;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
09:42:06:385;2;0;0;;0;0;(System.String[]);();(0.0, 0.0);
09:42:06:415;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:470;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:471;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:550;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:551;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:554;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:556;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:567;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:583;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:600;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:616;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:649;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:666;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:683;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:716;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:717;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:736;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:762;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:778;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:811;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:831;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:850;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:873;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:914;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:06:915;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:274;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:276;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:278;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:280;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:282;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:284;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:287;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:289;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:292;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:293;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:294;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:296;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:298;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:299;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:300;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:302;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:304;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:308;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:310;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:325;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:358;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:375;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:391;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:408;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:424;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:457;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:474;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:491;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:507;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:524;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:557;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:574;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:590;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:607;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:623;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:656;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:674;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:689;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:706;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:739;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:756;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:772;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:789;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:805;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:839;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:855;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:872;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:889;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:905;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:938;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:955;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:971;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:12:988;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:13:004;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:13:037;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:13:054;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:13:071;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:13:087;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:13:105;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:13:140;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:13:157;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
09:42:13:205;2;0;0;;0;0;(System.String[]);();(-2000.0, -2000.0);
