%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
03:38:47:105;1448290486.7;(0.6160873889923095, 0.7889942381117079);75.8880233765;0.818555453785;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:118;03:38:47:101;1448290486.73;(0.6150843620300293, 0.7909923129611545);77.0693817139;0.714154018115;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:126;03:38:47:101;1448290486.73;(0.6150843620300293, 0.7909923129611545);77.0693817139;0.714154018115;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:134;03:38:47:101;1448290486.73;(0.6150843620300293, 0.7909923129611545);77.0693817139;0.714154018115;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:142;03:38:47:101;1448290486.73;(0.6150843620300293, 0.7909923129611545);77.0693817139;0.714154018115;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:146;03:38:47:101;1448290486.73;(0.6150843620300293, 0.7909923129611545);77.0693817139;0.714154018115;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:150;03:38:47:101;1448290486.73;(0.6150843620300293, 0.7909923129611545);77.0693817139;0.714154018115;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:154;03:38:47:150;1448290486.76;(0.3656228303909302, 0.8952832698822022);19.8989944458;0.694642682286;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:160;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:163;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:167;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:171;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:176;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:180;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:183;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:187;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:192;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:195;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:199;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:203;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:207;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:212;03:38:47:153;1448290486.8;(0.6172115802764893, 0.7905284033881294);75.2456359863;0.692550418018;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:229;03:38:47:221;1448290486.86;(0.6619771957397461, 0.7770773357815213);73.2687530518;0.748475196944;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:246;03:38:47:221;1448290486.86;(0.6619771957397461, 0.7770773357815213);73.2687530518;0.748475196944;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:261;03:38:47:221;1448290486.86;(0.6619771957397461, 0.7770773357815213);73.2687530518;0.748475196944;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:281;03:38:47:221;1448290486.86;(0.6619771957397461, 0.7770773357815213);73.2687530518;0.748475196944;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:315;03:38:47:286;1448290486.94;(0.6596541404724121, 0.7765715069240994);72.1393356323;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:332;03:38:47:286;1448290486.94;(0.6596541404724121, 0.7765715069240994);72.1393356323;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:349;03:38:47:286;1448290486.94;(0.6596541404724121, 0.7765715069240994);72.1393356323;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:365;03:38:47:355;1448290487.0;(0.6599007606506347, 0.7761886596679688);73.3808746338;0.914719825836;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:381;03:38:47:355;1448290487.0;(0.6599007606506347, 0.7761886596679688);73.3808746338;0.914719825836;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:416;03:38:47:355;1448290487.0;(0.6599007606506347, 0.7761886596679688);73.3808746338;0.914719825836;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:434;03:38:47:425;1448290487.06;(0.6597292423248291, 0.7770701090494792);73.6415252686;0.969704956;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:447;03:38:47:425;1448290487.06;(0.6597292423248291, 0.7770701090494792);73.6415252686;0.969704956;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:463;03:38:47:425;1448290487.06;(0.6597292423248291, 0.7770701090494792);73.6415252686;0.969704956;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:479;03:38:47:425;1448290487.06;(0.6597292423248291, 0.7770701090494792);73.6415252686;0.969704956;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:516;03:38:47:486;1448290487.13;(0.6594602584838867, 0.7768001980251736);73.9246444702;0.962494839243;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:532;03:38:47:486;1448290487.13;(0.6594602584838867, 0.7768001980251736);73.9246444702;0.962494839243;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:546;03:38:47:486;1448290487.13;(0.6594602584838867, 0.7768001980251736);73.9246444702;0.962494839243;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:563;03:38:47:553;1448290487.2;(0.6594780445098877, 0.7765655093722873);75.2206878662;0.922142722615;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:580;03:38:47:553;1448290487.2;(0.6594780445098877, 0.7765655093722873);75.2206878662;0.922142722615;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:613;03:38:47:553;1448290487.2;(0.6594780445098877, 0.7765655093722873);75.2206878662;0.922142722615;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:629;03:38:47:616;1448290487.26;(0.6594915390014648, 0.7754674911499023);75.4822769165;0.994091255145;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:646;03:38:47:616;1448290487.26;(0.6594915390014648, 0.7754674911499023);75.4822769165;0.994091255145;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:663;03:38:47:616;1448290487.26;(0.6594915390014648, 0.7754674911499023);75.4822769165;0.994091255145;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:680;03:38:47:616;1448290487.26;(0.6594915390014648, 0.7754674911499023);75.4822769165;0.994091255145;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:713;03:38:47:685;1448290487.33;(0.6594930648803711, 0.7750437630547418);76.2437515259;0.921122479873;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:730;03:38:47:685;1448290487.33;(0.6594930648803711, 0.7750437630547418);76.2437515259;0.921122479873;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:746;03:38:47:685;1448290487.33;(0.6594930648803711, 0.7750437630547418);76.2437515259;0.921122479873;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:763;03:38:47:752;1448290487.4;(0.6592133998870849, 0.7750551011827257);76.1053390503;0.882711478299;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:779;03:38:47:752;1448290487.4;(0.6592133998870849, 0.7750551011827257);76.1053390503;0.882711478299;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:813;03:38:47:752;1448290487.4;(0.6592133998870849, 0.7750551011827257);76.1053390503;0.882711478299;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:830;03:38:47:816;1448290487.46;(0.7032337665557862, 0.7550445132785373);74.8185577393;0.82235389451;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:846;03:38:47:816;1448290487.46;(0.7032337665557862, 0.7550445132785373);74.8185577393;0.82235389451;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:862;03:38:47:816;1448290487.46;(0.7032337665557862, 0.7550445132785373);74.8185577393;0.82235389451;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:878;03:38:47:816;1448290487.46;(0.7032337665557862, 0.7550445132785373);74.8185577393;0.82235389451;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:914;03:38:47:884;1448290487.53;(0.727855634689331, 0.7268239339192708);69.370223999;0.879677724164;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:930;03:38:47:884;1448290487.53;(0.727855634689331, 0.7268239339192708);69.370223999;0.879677724164;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:946;03:38:47:884;1448290487.53;(0.727855634689331, 0.7268239339192708);69.370223999;0.879677724164;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:963;03:38:47:947;1448290487.56;(0.7335630893707276, 0.7226023356119792);73.8268203735;0.966438261275;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:47:979;03:38:47:947;1448290487.56;(0.7335630893707276, 0.7226023356119792);73.8268203735;0.966438261275;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:013;03:38:47:947;1448290487.56;(0.7335630893707276, 0.7226023356119792);73.8268203735;0.966438261275;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:032;03:38:48:023;1448290487.66;(0.7367810249328614, 0.7214155620998807);74.3852615356;0.929577675677;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:049;03:38:48:023;1448290487.66;(0.7367810249328614, 0.7214155620998807);74.3852615356;0.929577675677;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:065;03:38:48:023;1448290487.66;(0.7367810249328614, 0.7214155620998807);74.3852615356;0.929577675677;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:080;03:38:48:023;1448290487.66;(0.7367810249328614, 0.7214155620998807);74.3852615356;0.929577675677;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:112;03:38:48:084;1448290487.73;(0.7369771003723145, 0.7219050513373482);73.9739456177;0.808321483524;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:130;03:38:48:084;1448290487.73;(0.7369771003723145, 0.7219050513373482);73.9739456177;0.808321483524;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:145;03:38:48:084;1448290487.73;(0.7369771003723145, 0.7219050513373482);73.9739456177;0.808321483524;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:163;03:38:48:149;1448290487.8;(0.7363843441009521, 0.7245101716783311);74.4650650024;0.716414529024;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:179;03:38:48:149;1448290487.8;(0.7363843441009521, 0.7245101716783311);74.4650650024;0.716414529024;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:214;03:38:48:149;1448290487.8;(0.7363843441009521, 0.7245101716783311);74.4650650024;0.716414529024;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:229;03:38:48:217;1448290487.86;(0.7551309585571289, 0.7152741326226129);70.8593978882;0.663372280437;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:247;03:38:48:217;1448290487.86;(0.7551309585571289, 0.7152741326226129);70.8593978882;0.663372280437;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:262;03:38:48:217;1448290487.86;(0.7551309585571289, 0.7152741326226129);70.8593978882;0.663372280437;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:279;03:38:48:217;1448290487.86;(0.7551309585571289, 0.7152741326226129);70.8593978882;0.663372280437;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:315;03:38:48:282;1448290487.93;(0.7706231117248535, 0.7076361550225152);71.0200424194;0.882969973487;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:332;03:38:48:282;1448290487.93;(0.7706231117248535, 0.7076361550225152);71.0200424194;0.882969973487;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:347;03:38:48:282;1448290487.93;(0.7706231117248535, 0.7076361550225152);71.0200424194;0.882969973487;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:364;03:38:48:350;1448290488.0;(0.7714999675750732, 0.70931273566352);70.2939605713;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:380;03:38:48:350;1448290488.0;(0.7714999675750732, 0.70931273566352);70.2939605713;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:412;03:38:48:350;1448290488.0;(0.7714999675750732, 0.70931273566352);70.2939605713;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:430;03:38:48:416;1448290488.06;(0.7718830585479737, 0.7102403216891818);69.8748092651;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:447;03:38:48:416;1448290488.06;(0.7718830585479737, 0.7102403216891818);69.8748092651;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:463;03:38:48:416;1448290488.06;(0.7718830585479737, 0.7102403216891818);69.8748092651;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:479;03:38:48:416;1448290488.06;(0.7718830585479737, 0.7102403216891818);69.8748092651;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:514;03:38:48:483;1448290488.13;(0.7719287395477294, 0.7103685590955946);70.2875595093;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:530;03:38:48:483;1448290488.13;(0.7719287395477294, 0.7103685590955946);70.2875595093;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:547;03:38:48:483;1448290488.13;(0.7719287395477294, 0.7103685590955946);70.2875595093;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:564;03:38:48:549;1448290488.2;(0.7719690799713135, 0.710345204671224);70.9213409424;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:580;03:38:48:549;1448290488.2;(0.7719690799713135, 0.710345204671224);70.9213409424;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:614;03:38:48:549;1448290488.2;(0.7719690799713135, 0.710345204671224);70.9213409424;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:633;03:38:48:620;1448290488.26;(0.7648809432983399, 0.718244849310981);69.7066192627;0.866775355035;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:649;03:38:48:620;1448290488.26;(0.7648809432983399, 0.718244849310981);69.7066192627;0.866775355035;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:666;03:38:48:620;1448290488.26;(0.7648809432983399, 0.718244849310981);69.7066192627;0.866775355035;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:680;03:38:48:620;1448290488.26;(0.7648809432983399, 0.718244849310981);69.7066192627;0.866775355035;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:717;03:38:48:684;1448290488.33;(0.7335193634033204, 0.7456522623697917);70.1688613892;0.704234379446;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:38:48:733;03:38:48:684;1448290488.33;(0.7335193634033204, 0.7456522623697917);70.1688613892;0.704234379446;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
