%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
10:42:52:756;10:42:52:743;1448877541.53;(0.32700657844543457, 0.5030550214979383);28.1719474792;0.980659977921;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
10:42:52:763;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:42:52:768;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:42:52:771;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:42:52:773;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:42:52:775;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:42:52:777;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:42:52:778;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:42:52:780;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:42:52:782;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:42:52:784;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:42:52:786;10:42:52:746;1448877541.59;(0.32607767581939695, 0.5043163723415799);27.9610328674;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
