%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
08:39:17:225;08:39:17:208;1448308516.79;(0.4713745594024658, 0.3709261152479384);48.5213432312;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:241;08:39:17:208;1448308516.79;(0.4713745594024658, 0.3709261152479384);48.5213432312;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:258;08:39:17:208;1448308516.79;(0.4713745594024658, 0.3709261152479384);48.5213432312;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:275;08:39:17:208;1448308516.79;(0.4713745594024658, 0.3709261152479384);48.5213432312;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:292;08:39:17:278;1448308516.86;(0.4718143939971924, 0.37167235480414496);47.4116210938;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:325;08:39:17:278;1448308516.86;(0.4718143939971924, 0.37167235480414496);47.4116210938;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:342;08:39:17:339;1448308516.89;(0.48381905555725097, 0.36991551717122395);47.2726135254;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:358;08:39:17:344;1448308516.93;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:375;08:39:17:344;1448308516.93;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:392;08:39:17:344;1448308516.93;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:425;08:39:17:408;1448308516.99;(0.488423490524292, 0.3647658877902561);41.8438644409;0.632279585075;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:583;08:39:17:543;1448308517.13;(0.4888491153717041, 0.37060190836588547);45.2167739868;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:591;08:39:17:543;1448308517.13;(0.4888491153717041, 0.37060190836588547);45.2167739868;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:600;08:39:17:543;1448308517.13;(0.4888491153717041, 0.37060190836588547);45.2167739868;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:608;08:39:17:543;1448308517.13;(0.4888491153717041, 0.37060190836588547);45.2167739868;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:614;08:39:17:611;1448308517.19;(0.48958864212036135, 0.36983947753906254);45.0726089478;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:617;08:39:17:611;1448308517.19;(0.48958864212036135, 0.36983947753906254);45.0726089478;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:621;08:39:17:611;1448308517.19;(0.48958864212036135, 0.36983947753906254);45.0726089478;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:625;08:39:17:611;1448308517.19;(0.48958864212036135, 0.36983947753906254);45.0726089478;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:629;08:39:17:611;1448308517.19;(0.48958864212036135, 0.36983947753906254);45.0726089478;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:633;08:39:17:611;1448308517.19;(0.48958864212036135, 0.36983947753906254);45.0726089478;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:638;08:39:17:611;1448308517.19;(0.48958864212036135, 0.36983947753906254);45.0726089478;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:659;08:39:17:611;1448308517.19;(0.48958864212036135, 0.36983947753906254);45.0726089478;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:676;08:39:17:672;1448308517.26;(0.4897602081298828, 0.3693319532606337);45.2697372437;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:691;08:39:17:672;1448308517.26;(0.4897602081298828, 0.3693319532606337);45.2697372437;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:725;08:39:17:672;1448308517.26;(0.4897602081298828, 0.3693319532606337);45.2697372437;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:742;08:39:17:672;1448308517.26;(0.4897602081298828, 0.3693319532606337);45.2697372437;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:759;08:39:17:745;1448308517.33;(0.48984513282775877, 0.3689863840738933);45.4624557495;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:774;08:39:17:745;1448308517.33;(0.48984513282775877, 0.3689863840738933);45.4624557495;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:791;08:39:17:745;1448308517.33;(0.48984513282775877, 0.3689863840738933);45.4624557495;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:825;08:39:17:809;1448308517.39;(0.4896992206573486, 0.3690712398952908);45.8175926208;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:841;08:39:17:809;1448308517.39;(0.4896992206573486, 0.3690712398952908);45.8175926208;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:857;08:39:17:809;1448308517.39;(0.4896992206573486, 0.3690712398952908);45.8175926208;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:876;08:39:17:873;1448308517.46;(0.4897270679473877, 0.3690080006917318);46.3942298889;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:891;08:39:17:873;1448308517.46;(0.4897270679473877, 0.3690080006917318);46.3942298889;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:925;08:39:17:873;1448308517.46;(0.4897270679473877, 0.3690080006917318);46.3942298889;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:943;08:39:17:940;1448308517.53;(0.48975338935852053, 0.3689178042941623);47.1150398254;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:958;08:39:17:940;1448308517.53;(0.48975338935852053, 0.3689178042941623);47.1150398254;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:976;08:39:17:940;1448308517.53;(0.48975338935852053, 0.3689178042941623);47.1150398254;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:17:992;08:39:17:940;1448308517.53;(0.48975338935852053, 0.3689178042941623);47.1150398254;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:026;08:39:18:004;1448308517.59;(0.5085590839385986, 0.38330819871690536);46.6937294006;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:042;08:39:18:004;1448308517.59;(0.5085590839385986, 0.38330819871690536);46.6937294006;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:058;08:39:18:004;1448308517.59;(0.5085590839385986, 0.38330819871690536);46.6937294006;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:075;08:39:18:072;1448308517.66;(0.5081667900085449, 0.3827867296006945);46.8369560242;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:091;08:39:18:072;1448308517.66;(0.5081667900085449, 0.3827867296006945);46.8369560242;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:125;08:39:18:072;1448308517.66;(0.5081667900085449, 0.3827867296006945);46.8369560242;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:142;08:39:18:139;1448308517.69;(0.5084920406341553, 0.382828352186415);46.6981964111;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:158;08:39:18:140;1448308517.73;(0.5084437847137451, 0.38328217400444875);46.8493309021;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:176;08:39:18:140;1448308517.73;(0.5084437847137451, 0.38328217400444875);46.8493309021;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:191;08:39:18:140;1448308517.73;(0.5084437847137451, 0.38328217400444875);46.8493309021;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:226;08:39:18:205;1448308517.79;(0.5086534500122071, 0.3833188798692492);47.0239830017;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:243;08:39:18:205;1448308517.79;(0.5086534500122071, 0.3833188798692492);47.0239830017;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:259;08:39:18:205;1448308517.79;(0.5086534500122071, 0.3833188798692492);47.0239830017;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:275;08:39:18:272;1448308517.86;(0.5084115982055664, 0.3835269080268012);47.6691322327;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:292;08:39:18:272;1448308517.86;(0.5084115982055664, 0.3835269080268012);47.6691322327;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:326;08:39:18:272;1448308517.86;(0.5084115982055664, 0.3835269080268012);47.6691322327;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:342;08:39:18:336;1448308517.93;(0.5085838794708252, 0.38377045525444875);48.1693992615;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:358;08:39:18:336;1448308517.93;(0.5085838794708252, 0.38377045525444875);48.1693992615;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:376;08:39:18:336;1448308517.93;(0.5085838794708252, 0.38377045525444875);48.1693992615;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:391;08:39:18:336;1448308517.93;(0.5085838794708252, 0.38377045525444875);48.1693992615;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:426;08:39:18:405;1448308517.99;(0.5115115642547607, 0.38644985622829864);48.1606483459;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:442;08:39:18:405;1448308517.99;(0.5115115642547607, 0.38644985622829864);48.1606483459;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:458;08:39:18:405;1448308517.99;(0.5115115642547607, 0.38644985622829864);48.1606483459;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:476;08:39:18:472;1448308518.03;(0.5116545200347901, 0.3865422990587023);48.3107337952;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:492;08:39:18:478;1448308518.06;(0.5116057872772217, 0.38637818230523);48.8848190308;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:526;08:39:18:478;1448308518.06;(0.5116057872772217, 0.38637818230523);48.8848190308;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:542;08:39:18:537;1448308518.13;(0.5133399963378906, 0.38647172715928824);49.3941497803;0.861566945641;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:559;08:39:18:537;1448308518.13;(0.5133399963378906, 0.38647172715928824);49.3941497803;0.861566945641;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:576;08:39:18:537;1448308518.13;(0.5133399963378906, 0.38647172715928824);49.3941497803;0.861566945641;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:593;08:39:18:537;1448308518.13;(0.5133399963378906, 0.38647172715928824);49.3941497803;0.861566945641;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:626;08:39:18:605;1448308518.19;(0.5139877796173096, 0.3868692609998915);49.9437789917;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:643;08:39:18:605;1448308518.19;(0.5139877796173096, 0.3868692609998915);49.9437789917;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:659;08:39:18:605;1448308518.19;(0.5139877796173096, 0.3868692609998915);49.9437789917;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:676;08:39:18:669;1448308518.26;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:693;08:39:18:669;1448308518.26;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:726;08:39:18:669;1448308518.26;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:743;08:39:18:736;1448308518.33;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:759;08:39:18:736;1448308518.33;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:776;08:39:18:736;1448308518.33;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:792;08:39:18:736;1448308518.33;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:825;08:39:18:806;1448308518.39;(0.5100328922271729, 0.3866555955674913);46.2120780945;0.636525755623;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:843;08:39:18:806;1448308518.39;(0.5100328922271729, 0.3866555955674913);46.2120780945;0.636525755623;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:860;08:39:18:806;1448308518.39;(0.5100328922271729, 0.3866555955674913);46.2120780945;0.636525755623;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:876;08:39:18:869;1448308518.46;(0.5095829010009766, 0.39037153455946183);51.6763687134;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:893;08:39:18:869;1448308518.46;(0.5095829010009766, 0.39037153455946183);51.6763687134;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:926;08:39:18:869;1448308518.46;(0.5095829010009766, 0.39037153455946183);51.6763687134;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:942;08:39:18:936;1448308518.53;(0.5107543468475342, 0.3884012010362413);51.967540741;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:959;08:39:18:936;1448308518.53;(0.5107543468475342, 0.3884012010362413);51.967540741;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:976;08:39:18:936;1448308518.53;(0.5107543468475342, 0.3884012010362413);51.967540741;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:18:993;08:39:18:936;1448308518.53;(0.5107543468475342, 0.3884012010362413);51.967540741;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:026;08:39:19:001;1448308518.59;(0.5114252090454101, 0.3875338236490885);52.2893295288;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:043;08:39:19:001;1448308518.59;(0.5114252090454101, 0.3875338236490885);52.2893295288;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:060;08:39:19:001;1448308518.59;(0.5114252090454101, 0.3875338236490885);52.2893295288;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:076;08:39:19:068;1448308518.66;(0.5119919776916504, 0.3873787773980035);52.1926803589;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:092;08:39:19:068;1448308518.66;(0.5119919776916504, 0.3873787773980035);52.1926803589;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:126;08:39:19:068;1448308518.66;(0.5119919776916504, 0.3873787773980035);52.1926803589;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:143;08:39:19:136;1448308518.73;(0.5121449947357177, 0.3870061238606771);52.6695556641;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:160;08:39:19:136;1448308518.73;(0.5121449947357177, 0.3870061238606771);52.6695556641;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:176;08:39:19:136;1448308518.73;(0.5121449947357177, 0.3870061238606771);52.6695556641;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:193;08:39:19:136;1448308518.73;(0.5121449947357177, 0.3870061238606771);52.6695556641;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:209;08:39:19:200;1448308518.79;(0.48732929229736327, 0.36928354899088545);53.0849533081;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:243;08:39:19:200;1448308518.79;(0.48732929229736327, 0.36928354899088545);53.0849533081;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:260;08:39:19:200;1448308518.79;(0.48732929229736327, 0.36928354899088545);53.0849533081;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:277;08:39:19:269;1448308518.86;(0.48642640113830565, 0.3687738630506727);53.1752166748;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:293;08:39:19:269;1448308518.86;(0.48642640113830565, 0.3687738630506727);53.1752166748;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:310;08:39:19:269;1448308518.86;(0.48642640113830565, 0.3687738630506727);53.1752166748;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:343;08:39:19:333;1448308518.93;(0.4862950801849365, 0.36899303860134547);53.4923171997;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:360;08:39:19:333;1448308518.93;(0.4862950801849365, 0.36899303860134547);53.4923171997;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:377;08:39:19:333;1448308518.93;(0.4862950801849365, 0.36899303860134547);53.4923171997;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:39:19:393;08:39:19:333;1448308518.93;(0.4862950801849365, 0.36899303860134547);53.4923171997;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
