%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
10:36:32:830;10:36:32:827;1448877161.62;(0.3245051145553589, 0.5437931484646268);36.2605857849;0.819100589664;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
10:36:32:843;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:844;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:844;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:844;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:844;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:845;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:845;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:845;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:845;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:845;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:846;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:846;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:846;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:846;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:846;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:847;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:858;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:891;10:36:32:830;1448877161.65;(0.3232154130935669, 0.543701892428928);36.5296363831;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:907;10:36:32:896;1448877161.72;(0.32179348468780516, 0.5450113508436415);36.3403739929;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:924;10:36:32:896;1448877161.72;(0.32179348468780516, 0.5450113508436415);36.3403739929;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:942;10:36:32:896;1448877161.72;(0.32179348468780516, 0.5450113508436415);36.3403739929;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:36:32:957;10:36:32:896;1448877161.72;(0.32179348468780516, 0.5450113508436415);36.3403739929;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
