%Timestamp,timestamp_write;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
08:57:40:518;2;0;0;0;0;();(0.0, 0.0);
08:57:40:548;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:660;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:661;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:664;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:665;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:668;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:704;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:705;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:720;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:737;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:754;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:770;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:803;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:819;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:836;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:852;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:873;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:914;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:915;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:935;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:953;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:40:970;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:41:003;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:41:019;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:41:037;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:409;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:411;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:413;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:414;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:416;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:418;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:420;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:422;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:424;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:425;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:427;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:429;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:430;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:432;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:435;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:436;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:438;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:443;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:459;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:476;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:492;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:525;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:542;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:559;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:575;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:592;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:625;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:642;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:658;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:675;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:691;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:724;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:741;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:757;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:774;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:791;2;0;0;0;0;();(-2000.0, -2000.0);
08:57:46:824;2;0;0;0;0;();(-2000.0, -2000.0);
