%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
11:57:43:608;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(0.0, 0.0);
11:57:43:616;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:619;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:621;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:624;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:626;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:628;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:630;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:633;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:635;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:637;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:639;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:641;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:642;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:643;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:644;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:646;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:647;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:656;1448061221.07;(0.4014249801635742, 0.6848490397135416);50.3438682556;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:57:43:672;11:57:43:667;1448061221.11;(0.3999716997146606, 0.6854784223768446);50.6523628235;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
