%Timestamp,timestamp_write;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
11:21:25:525;2;0;0;;0;0;();();(0.0, 0.0);
11:21:25:555;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:25:765;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:25:765;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:25:765;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:25:765;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:25:765;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:25:765;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:25:765;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:25:765;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:25:765;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:25:765;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:26:075;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:31:465;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:31:465;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:31:465;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:31:465;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:21:31:465;2;0;0;;0;0;();();(-2000.0, -2000.0);
