%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
10:48:44:949;10:48:44:936;1448877893.74;(0.417849063873291, 0.4929526858859592);53.7961502075;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
10:48:44:954;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:955;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:955;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:955;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:956;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:956;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:956;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:956;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:956;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:957;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:957;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:957;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:957;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:957;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:958;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:958;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:971;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:44:987;10:48:44:939;1448877893.78;(0.4182043790817261, 0.4932034386528863);53.6794433594;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:48:45:020;10:48:45:003;1448877893.81;(0.41756861209869384, 0.4928200191921658);52.6078147888;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
