%Timestamp,timestamp_write;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
11:37:16:631;0;0;0;0;;0;0;0;();(0.0, 0.0);
11:37:16:658;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:752;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:758;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:764;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:770;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:956;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:958;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:961;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:964;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:967;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:970;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:972;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:975;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:978;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:980;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:986;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:16:988;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:17:002;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:17:019;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:17:052;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:17:069;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:17:086;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:37:17:102;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
