%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
12:10:17:692;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:705;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:712;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:717;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:720;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:724;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:728;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:731;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:735;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:739;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:743;12:10:17:677;1448407576.26;(0.5031549453735351, 0.3839639875623915);50.1898040771;0.715405787753;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:748;12:10:17:746;1448407576.29;(0.4977245330810547, 0.39446885850694446);57.3904762268;0.72911914833;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:752;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:756;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:759;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:763;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:767;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:771;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:774;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:778;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:782;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:787;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:10:17:809;12:10:17:747;1448407576.32;(0.5022385597229004, 0.38488188849555116);50.1267204285;0.761474672114;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
