%Timestamp,timestamp_write;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
09:59:15:113;2;0;0;;0;0;();();(0.0, 0.0);
09:59:15:140;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:297;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:300;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:302;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:305;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:307;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:310;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:312;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:630;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:631;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:633;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:636;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:637;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:639;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:641;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:643;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:644;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:646;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:647;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:649;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:651;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:652;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:654;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:655;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:15:657;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:030;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:032;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:034;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:035;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:037;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:039;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:041;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:043;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:044;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:046;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:047;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:049;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:051;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:052;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:054;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:055;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:057;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:060;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:077;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:094;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:110;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:143;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:160;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:176;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:193;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:231;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:233;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:278;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:279;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:300;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:319;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:336;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:352;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:388;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:408;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:430;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:432;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:451;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:492;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:494;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:513;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:535;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:59:21:552;2;0;0;;0;0;();();(-2000.0, -2000.0);
