%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
04:28:18:064;04:28:18:045;1448034256.09;(0.608420991897583, 0.6571158727010091);68.6358795166;0.99627398242;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:096;04:28:18:045;1448034256.09;(0.608420991897583, 0.6571158727010091);68.6358795166;0.99627398242;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:113;04:28:18:045;1448034256.09;(0.608420991897583, 0.6571158727010091);68.6358795166;0.99627398242;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:130;04:28:18:129;1448034256.18;(0.6406879901885987, 0.6438352584838867);66.7906494141;0.915206793795;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:146;04:28:18:129;1448034256.18;(0.6406879901885987, 0.6438352584838867);66.7906494141;0.915206793795;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:163;04:28:18:129;1448034256.18;(0.6406879901885987, 0.6438352584838867);66.7906494141;0.915206793795;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:196;04:28:18:169;1448034256.2;(0.6405567646026611, 0.6456608030531141);66.2128143311;0.980598580979;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:213;04:28:18:211;1448034256.29;(0.6387727737426758, 0.6492879867553711);66.2185058594;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:230;04:28:18:211;1448034256.29;(0.6387727737426758, 0.6492879867553711);66.2185058594;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:246;04:28:18:211;1448034256.29;(0.6387727737426758, 0.6492879867553711);66.2185058594;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:262;04:28:18:211;1448034256.29;(0.6387727737426758, 0.6492879867553711);66.2185058594;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:295;04:28:18:211;1448034256.29;(0.6387727737426758, 0.6492879867553711);66.2185058594;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:312;04:28:18:306;1448034256.36;(0.6380451202392579, 0.6505214479234483);65.9694976807;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:329;04:28:18:306;1448034256.36;(0.6380451202392579, 0.6505214479234483);65.9694976807;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:345;04:28:18:341;1448034256.39;(0.6378151893615722, 0.6507180955674914);66.0906448364;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:361;04:28:18:341;1448034256.39;(0.6378151893615722, 0.6507180955674914);66.0906448364;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:394;04:28:18:341;1448034256.39;(0.6378151893615722, 0.6507180955674914);66.0906448364;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:411;04:28:18:341;1448034256.39;(0.6378151893615722, 0.6507180955674914);66.0906448364;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:429;04:28:18:417;1448034256.46;(0.6279661178588867, 0.6629067526923286);66.7824630737;0.988860481906;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:444;04:28:18:417;1448034256.46;(0.6279661178588867, 0.6629067526923286);66.7824630737;0.988860481906;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:478;04:28:18:462;1448034256.53;(0.6282455921173096, 0.6645782258775499);66.3494033813;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:494;04:28:18:462;1448034256.53;(0.6282455921173096, 0.6645782258775499);66.3494033813;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:511;04:28:18:501;1448034256.56;(0.6279200553894043, 0.6650624593098958);66.8874893188;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:527;04:28:18:501;1448034256.56;(0.6279200553894043, 0.6650624593098958);66.8874893188;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:544;04:28:18:501;1448034256.56;(0.6279200553894043, 0.6650624593098958);66.8874893188;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:577;04:28:18:501;1448034256.56;(0.6279200553894043, 0.6650624593098958);66.8874893188;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:594;04:28:18:501;1448034256.56;(0.6279200553894043, 0.6650624593098958);66.8874893188;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:611;04:28:18:595;1448034256.66;(0.6274206638336182, 0.6654337777031792);67.6805953979;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:626;04:28:18:595;1448034256.66;(0.6274206638336182, 0.6654337777031792);67.6805953979;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:643;04:28:18:628;1448034256.69;(0.627947998046875, 0.6653255038791233);67.6666870117;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:677;04:28:18:628;1448034256.69;(0.627947998046875, 0.6653255038791233);67.6666870117;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:693;04:28:18:628;1448034256.69;(0.627947998046875, 0.6653255038791233);67.6666870117;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:709;04:28:18:709;1448034256.73;(0.3512611150741577, 0.7928762435913086);26.6485214233;0.894996102984;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:725;04:28:18:709;1448034256.73;(0.3512611150741577, 0.7928762435913086);26.6485214233;0.894996102984;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:744;04:28:18:709;1448034256.73;(0.3512611150741577, 0.7928762435913086);26.6485214233;0.894996102984;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:775;04:28:18:767;1448034256.8;(0.34144206047058107, 0.7999834908379448);31.9535140991;0.700383181519;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:793;04:28:18:767;1448034256.8;(0.34144206047058107, 0.7999834908379448);31.9535140991;0.700383181519;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:809;04:28:18:793;1448034256.83;(0.5910728931427002, 0.6798060099283854);68.1410675049;0.874652523323;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:825;04:28:18:793;1448034256.83;(0.5910728931427002, 0.6798060099283854);68.1410675049;0.874652523323;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:842;04:28:18:793;1448034256.83;(0.5910728931427002, 0.6798060099283854);68.1410675049;0.874652523323;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:875;04:28:18:793;1448034256.83;(0.5910728931427002, 0.6798060099283854);68.1410675049;0.874652523323;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:892;04:28:18:891;1448034256.93;(0.5907117366790772, 0.6801979276869032);69.1209335327;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:908;04:28:18:891;1448034256.93;(0.5907117366790772, 0.6801979276869032);69.1209335327;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:925;04:28:18:917;1448034256.96;(0.5908017635345459, 0.6804354137844509);69.1385803223;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:958;04:28:18:957;1448034256.99;(0.3413276672363281, 0.8056179258558485);33.8528442383;0.658877034758;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:974;04:28:18:957;1448034256.99;(0.3413276672363281, 0.8056179258558485);33.8528442383;0.658877034758;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:18:991;04:28:18:957;1448034256.99;(0.3413276672363281, 0.8056179258558485);33.8528442383;0.658877034758;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:008;04:28:19:001;1448034257.03;(0.6055197715759277, 0.720624287923177);71.4930801392;0.757178657459;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:025;04:28:19:001;1448034257.03;(0.6055197715759277, 0.720624287923177);71.4930801392;0.757178657459;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:057;04:28:19:054;1448034257.07;(0.2847241163253784, 0.7342147827148438);24.8854961395;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:075;04:28:19:062;1448034257.1;(0.34983580112457274, 0.8664184040493436);41.668598175;0.62560237263;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:090;04:28:19:083;1448034257.13;(0.34957337379455566, 0.8684430652194552);41.3394546509;0.611437882992;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:108;04:28:19:083;1448034257.13;(0.34957337379455566, 0.8684430652194552);41.3394546509;0.611437882992;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:124;04:28:19:083;1448034257.13;(0.34957337379455566, 0.8684430652194552);41.3394546509;0.611437882992;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:157;04:28:19:083;1448034257.13;(0.34957337379455566, 0.8684430652194552);41.3394546509;0.611437882992;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:173;04:28:19:083;1448034257.13;(0.34957337379455566, 0.8684430652194552);41.3394546509;0.611437882992;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:190;04:28:19:186;1448034257.19;(0.6129642963409424, 0.722570292154948);67.2035827637;0.941798987898;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:207;04:28:19:186;1448034257.19;(0.6129642963409424, 0.722570292154948);67.2035827637;0.941798987898;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:223;04:28:19:218;1448034257.26;(0.612645959854126, 0.7221563127305772);66.568069458;0.917399640857;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:256;04:28:19:251;1448034257.29;(0.6127255439758301, 0.7220289442274306);66.0884399414;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:273;04:28:19:251;1448034257.29;(0.6127255439758301, 0.7220289442274306);66.0884399414;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:289;04:28:19:289;1448034257.33;(0.6125277042388916, 0.7211273405287001);66.2149276733;0.968360701399;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:307;04:28:19:289;1448034257.36;(0.6125057697296142, 0.7210132598876953);66.0917434692;0.979495661483;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:322;04:28:19:289;1448034257.36;(0.6125057697296142, 0.7210132598876953);66.0917434692;0.979495661483;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:355;04:28:19:330;1448034257.39;(0.34963407516479494, 0.8710093180338542);39.5800247192;0.715857446895;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:372;04:28:19:330;1448034257.39;(0.34963407516479494, 0.8710093180338542);39.5800247192;0.715857446895;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:389;04:28:19:373;1448034257.42;(0.34972825050354006, 0.869886122809516);39.5307197571;0.751565031622;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:405;04:28:19:373;1448034257.42;(0.34972825050354006, 0.869886122809516);39.5307197571;0.751565031622;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:422;04:28:19:373;1448034257.42;(0.34972825050354006, 0.869886122809516);39.5307197571;0.751565031622;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:455;04:28:19:373;1448034257.42;(0.34972825050354006, 0.869886122809516);39.5307197571;0.751565031622;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:472;04:28:19:373;1448034257.42;(0.34972825050354006, 0.869886122809516);39.5307197571;0.751565031622;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:489;04:28:19:474;1448034257.52;(0.6172788619995118, 0.7140330844455295);66.1045227051;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:504;04:28:19:497;1448034257.56;(0.6173511028289795, 0.7134460025363498);66.1923980713;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:538;04:28:19:497;1448034257.56;(0.6173511028289795, 0.7134460025363498);66.1923980713;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:554;04:28:19:541;1448034257.59;(0.6170566082000732, 0.7133535808987088);66.9856719971;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:571;04:28:19:541;1448034257.59;(0.6170566082000732, 0.7133535808987088);66.9856719971;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:588;04:28:19:541;1448034257.59;(0.6170566082000732, 0.7133535808987088);66.9856719971;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:604;04:28:19:541;1448034257.59;(0.6170566082000732, 0.7133535808987088);66.9856719971;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:637;04:28:19:622;1448034257.62;(0.3477839708328247, 0.8590656492445203);39.2272949219;0.630798699104;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:654;04:28:19:622;1448034257.62;(0.3477839708328247, 0.8590656492445203);39.2272949219;0.630798699104;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:670;04:28:19:622;1448034257.62;(0.3477839708328247, 0.8590656492445203);39.2272949219;0.630798699104;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:687;04:28:19:622;1448034257.62;(0.3477839708328247, 0.8590656492445203);39.2272949219;0.630798699104;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:703;04:28:19:622;1448034257.62;(0.3477839708328247, 0.8590656492445203);39.2272949219;0.630798699104;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:736;04:28:19:622;1448034257.62;(0.3477839708328247, 0.8590656492445203);39.2272949219;0.630798699104;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:753;04:28:19:622;1448034257.62;(0.3477839708328247, 0.8590656492445203);39.2272949219;0.630798699104;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:770;04:28:19:763;1448034257.82;(0.6133305072784424, 0.6526648627387153);69.401008606;0.990919056707;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:786;04:28:19:763;1448034257.82;(0.6133305072784424, 0.6526648627387153);69.401008606;0.990919056707;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:803;04:28:19:789;1448034257.86;(0.6129304885864257, 0.6547346115112305);70.0567398071;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:836;04:28:19:834;1448034257.89;(0.6123492240905761, 0.6551511976453993);70.0638961792;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:853;04:28:19:834;1448034257.89;(0.6123492240905761, 0.6551511976453993);70.0638961792;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:870;04:28:19:834;1448034257.89;(0.6123492240905761, 0.6551511976453993);70.0638961792;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:885;04:28:19:885;1448034257.92;(0.6087648868560791, 0.6543654123942058);69.4486846924;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:902;04:28:19:885;1448034257.92;(0.6087648868560791, 0.6543654123942058);69.4486846924;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:935;04:28:19:913;1448034257.96;(0.7583220481872559, 0.520865461561415);27.1256332397;0.726485477231;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:952;04:28:19:913;1448034257.96;(0.7583220481872559, 0.520865461561415);27.1256332397;0.726485477231;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:969;04:28:19:953;1448034257.99;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:19:986;04:28:19:953;1448034257.99;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:003;04:28:19:953;1448034257.99;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:035;04:28:19:953;1448034257.99;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:051;04:28:20:051;1448034258.06;(0.6463395595550537, 0.6542207929823134);69.3543014526;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:068;04:28:20:051;1448034258.06;(0.6463395595550537, 0.6542207929823134);69.3543014526;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:087;04:28:20:087;1448034258.14;(0.6479510307312012, 0.6548344718085395);69.1110992432;0.953580402741;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:102;04:28:20:087;1448034258.16;(0.6480804920196533, 0.6555542204115126);68.8674850464;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:134;04:28:20:117;1448034258.19;(0.6477349281311036, 0.6568759918212891);69.0428466797;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:151;04:28:20:117;1448034258.19;(0.6477349281311036, 0.6568759918212891);69.0428466797;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:167;04:28:20:162;1448034258.22;(0.6469426631927491, 0.6580311245388455);68.8237915039;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:183;04:28:20:162;1448034258.22;(0.6469426631927491, 0.6580311245388455);68.8237915039;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:217;04:28:20:201;1448034258.26;(0.6458792209625244, 0.6594226625230577);68.6282424927;0.952626482407;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:234;04:28:20:201;1448034258.26;(0.6458792209625244, 0.6594226625230577);68.6282424927;0.952626482407;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:250;04:28:20:246;1448034258.29;(0.6437437534332275, 0.662373775906033);68.394821167;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:28:20:266;04:28:20:246;1448034258.29;(0.6437437534332275, 0.662373775906033);68.394821167;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
