%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
11:55:34:281;11:55:34:244;1448061091.71;(0.4449187755584717, 0.6457101398044163);62.4426689148;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:282;11:55:34:244;1448061091.71;(0.4449187755584717, 0.6457101398044163);62.4426689148;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:283;11:55:34:244;1448061091.71;(0.4449187755584717, 0.6457101398044163);62.4426689148;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:284;11:55:34:244;1448061091.71;(0.4449187755584717, 0.6457101398044163);62.4426689148;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:285;11:55:34:284;1448061091.75;(0.44471540451049807, 0.6456571790907117);62.785533905;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:287;11:55:34:284;1448061091.75;(0.44471540451049807, 0.6456571790907117);62.785533905;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:288;11:55:34:284;1448061091.75;(0.44471540451049807, 0.6456571790907117);62.785533905;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:289;11:55:34:284;1448061091.75;(0.44471540451049807, 0.6456571790907117);62.785533905;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:290;11:55:34:284;1448061091.75;(0.44471540451049807, 0.6456571790907117);62.785533905;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:291;11:55:34:284;1448061091.75;(0.44471540451049807, 0.6456571790907117);62.785533905;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:311;11:55:34:284;1448061091.75;(0.44471540451049807, 0.6456571790907117);62.785533905;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:327;11:55:34:284;1448061091.75;(0.44471540451049807, 0.6456571790907117);62.785533905;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:363;11:55:34:327;1448061091.81;(0.44510655403137206, 0.6455797831217448);64.1165008545;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:378;11:55:34:327;1448061091.81;(0.44510655403137206, 0.6455797831217448);64.1165008545;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:395;11:55:34:327;1448061091.81;(0.44510655403137206, 0.6455797831217448);64.1165008545;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:412;11:55:34:327;1448061091.81;(0.44510655403137206, 0.6455797831217448);64.1165008545;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:428;11:55:34:327;1448061091.81;(0.44510655403137206, 0.6455797831217448);64.1165008545;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:461;11:55:34:452;1448061091.85;(0.44361348152160646, 0.6385813819037544);64.8307952881;0.999473208386;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:479;11:55:34:452;1448061091.85;(0.44361348152160646, 0.6385813819037544);64.8307952881;0.999473208386;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:495;11:55:34:492;1448061091.98;(0.44315781593322756, 0.5625331454806858);65.4091033936;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:512;11:55:34:492;1448061091.98;(0.44315781593322756, 0.5625331454806858);65.4091033936;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:529;11:55:34:492;1448061091.98;(0.44315781593322756, 0.5625331454806858);65.4091033936;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:561;11:55:34:541;1448061092.01;(0.4428903102874756, 0.5629735310872396);65.4815750122;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:579;11:55:34:577;1448061092.05;(0.44289307594299315, 0.5632850646972656);65.3629989624;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:595;11:55:34:577;1448061092.05;(0.44289307594299315, 0.5632850646972656);65.3629989624;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:612;11:55:34:577;1448061092.05;(0.44289307594299315, 0.5632850646972656);65.3629989624;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:629;11:55:34:617;1448061092.08;(0.44283394813537597, 0.5634278615315755);65.507194519;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:661;11:55:34:659;1448061092.11;(0.4430566310882568, 0.5632523430718316);65.7136611938;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:678;11:55:34:659;1448061092.11;(0.4430566310882568, 0.5632523430718316);65.7136611938;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:695;11:55:34:659;1448061092.11;(0.4430566310882568, 0.5632523430718316);65.7136611938;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:712;11:55:34:701;1448061092.15;(0.4462269306182861, 0.5592368231879341);66.7258300781;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:729;11:55:34:701;1448061092.15;(0.4462269306182861, 0.5592368231879341);66.7258300781;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:762;11:55:34:754;1448061092.18;(0.1743236541748047, 0.554230456882053);24.0453128815;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:779;11:55:34:754;1448061092.18;(0.1743236541748047, 0.554230456882053);24.0453128815;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:795;11:55:34:785;1448061092.25;(0.1728938937187195, 0.5571653154161241);24.8549289703;0.844957856769;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:812;11:55:34:785;1448061092.25;(0.1728938937187195, 0.5571653154161241);24.8549289703;0.844957856769;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:829;11:55:34:824;1448061092.31;(0.1734660506248474, 0.558354483710395);24.9763908386;0.90885251666;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:862;11:55:34:824;1448061092.31;(0.1734660506248474, 0.558354483710395);24.9763908386;0.90885251666;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:879;11:55:34:868;1448061092.35;(0.17287139892578124, 0.5585332658555773);25.417848587;0.981187475664;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:895;11:55:34:868;1448061092.35;(0.17287139892578124, 0.5585332658555773);25.417848587;0.981187475664;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:912;11:55:34:868;1448061092.35;(0.17287139892578124, 0.5585332658555773);25.417848587;0.981187475664;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:929;11:55:34:913;1448061092.38;(0.17255042791366576, 0.5589870029025608);26.0150489807;0.886523132045;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:34:962;11:55:34:950;1448061092.41;(0.17199925184249878, 0.5597700754801432);24.2361125946;0.858531103779;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:489;11:55:35:448;1448061092.91;(0.4410232067108154, 0.6396774080064562);64.7214660645;1.0;11:55:35:486;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:492;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:492;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:494;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:494;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:497;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:497;0;4;1.79032258064516;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:500;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:500;0;4;1.79032258064516;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:502;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:502;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:505;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:505;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:508;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:508;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:510;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:510;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:512;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:512;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:513;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:513;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:514;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:514;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:515;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:515;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:517;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:517;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:518;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:518;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:519;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:519;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:520;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:520;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:522;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:522;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:523;11:55:35:488;1448061092.95;(0.4407949924468994, 0.64105896419949);64.580078125;1.0;11:55:35:523;0;9;1.77741935483871;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:546;11:55:35:532;1448061093.01;(0.4403709888458252, 0.6425415462917752);64.5375595093;1.0;11:55:35:546;0;5;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:562;11:55:35:532;1448061093.01;(0.4403709888458252, 0.6425415462917752);64.5375595093;1.0;11:55:35:562;0;4;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:579;11:55:35:571;1448061093.05;(0.44036030769348145, 0.6422879325018989);64.0541000366;1.0;11:55:35:579;0;15;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:613;11:55:35:612;1448061093.08;(0.44026889801025393, 0.6427690929836697);63.6933097839;1.0;11:55:35:613;0;10;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:640;11:55:35:612;1448061093.08;(0.44026889801025393, 0.6427690929836697);63.6933097839;1.0;11:55:35:640;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:665;11:55:35:656;1448061093.11;(0.440231990814209, 0.6430234697129991);62.7673034668;1.0;11:55:35:665;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:668;11:55:35:656;1448061093.11;(0.440231990814209, 0.6430234697129991);62.7673034668;1.0;11:55:35:668;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:679;11:55:35:656;1448061093.11;(0.440231990814209, 0.6430234697129991);62.7673034668;1.0;11:55:35:679;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:696;11:55:35:696;1448061093.15;(0.4403985500335693, 0.6434647242228191);61.4776687622;1.0;11:55:35:696;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:728;11:55:35:696;1448061093.15;(0.4403985500335693, 0.6434647242228191);61.4776687622;1.0;11:55:35:728;0;15;1.46129032258064;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:746;11:55:35:736;1448061093.21;(0.44025821685791017, 0.6437110053168402);59.4719200134;1.0;11:55:35:746;0;15;1.46129032258064;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:762;11:55:35:736;1448061093.21;(0.44025821685791017, 0.6437110053168402);59.4719200134;1.0;11:55:35:762;0;9;1.68709677419355;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:779;11:55:35:736;1448061093.21;(0.44025821685791017, 0.6437110053168402);59.4719200134;1.0;11:55:35:779;0;9;1.68709677419355;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:796;11:55:35:779;1448061093.25;(0.44044008255004885, 0.643742815653483);58.7623138428;1.0;11:55:35:796;0;0;-0.603225806451613;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:829;11:55:35:820;1448061093.28;(0.44030013084411623, 0.6440889782375759);58.2243041992;1.0;11:55:35:829;0;15;0.52258064516129;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:846;11:55:35:820;1448061093.28;(0.44030013084411623, 0.6440889782375759);58.2243041992;1.0;11:55:35:846;0;9;-0.519354838709677;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:863;11:55:35:860;1448061093.35;(0.4400654315948486, 0.6441723293728299);57.7646369934;1.0;11:55:35:863;0;15;0.396774193548387;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:879;11:55:35:860;1448061093.35;(0.4400654315948486, 0.6441723293728299);57.7646369934;1.0;11:55:35:879;0;10;-0.629032258064516;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:896;11:55:35:860;1448061093.35;(0.4400654315948486, 0.6441723293728299);57.7646369934;1.0;11:55:35:896;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:930;11:55:35:860;1448061093.35;(0.4400654315948486, 0.6441723293728299);57.7646369934;1.0;11:55:35:930;0;10;1.37741935483871;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:946;11:55:35:944;1448061093.38;(0.4109747648239136, 0.6366781234741211);71.2135772705;0.753264750671;11:55:35:946;0;10;1.37741935483871;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:964;11:55:35:944;1448061093.38;(0.4109747648239136, 0.6366781234741211);71.2135772705;0.753264750671;11:55:35:964;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:980;11:55:35:944;1448061093.38;(0.4109747648239136, 0.6366781234741211);71.2135772705;0.753264750671;11:55:35:980;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:35:997;11:55:35:988;1448061093.45;(0.49527530670166015, 0.5126018948025174);18.0929813385;0.791456489802;11:55:35:997;0;10;0.587096774193548;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:36:029;11:55:36:028;1448061093.48;(0.35358829498291017, 0.6023732079399957);29.0665187836;0.918548667027;11:55:36:029;0;10;1.07741935483871;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:36:047;11:55:36:028;1448061093.48;(0.35358829498291017, 0.6023732079399957);29.0665187836;0.918548667027;11:55:36:047;0;4;1.0258064516129;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:36:063;11:55:36:028;1448061093.48;(0.35358829498291017, 0.6023732079399957);29.0665187836;0.918548667027;11:55:36:063;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:36:080;11:55:36:028;1448061093.48;(0.35358829498291017, 0.6023732079399957);29.0665187836;0.918548667027;11:55:36:080;0;5;1.78064516129032;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:36:096;11:55:36:028;1448061093.48;(0.35358829498291017, 0.6023732079399957);29.0665187836;0.918548667027;11:55:36:096;0;10;1.77741935483871;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:36:130;11:55:36:111;1448061093.51;(0.3716789960861206, 0.583459981282552);58.7005844116;0.678277007979;11:55:36:130;0;10;1.79032258064516;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:36:147;11:55:36:111;1448061093.51;(0.3716789960861206, 0.583459981282552);58.7005844116;0.678277007979;11:55:36:147;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:36:164;11:55:36:154;1448061093.62;(0.3812912702560425, 0.588192876180013);60.2299461365;1.0;11:55:36:164;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:55:36:180;11:55:36:154;1448061093.62;(0.3812912702560425, 0.588192876180013);60.2299461365;1.0;11:55:36:180;0;15;-0.2;1;0;0;0;0;1;1;1;1;2;0;0;;0;0;();();(-2000.0, -2000.0);
