%Timestamp,timestamp_write;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
04:16:44:076;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:109;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:126;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:148;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:165;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:182;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:200;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:232;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:250;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:265;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:282;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:298;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:332;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:348;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:365;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:381;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:398;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:431;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:448;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:464;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:481;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:497;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:531;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:551;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:569;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:587;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:604;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:620;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:637;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:670;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:687;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:703;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:720;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:753;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:769;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:786;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:803;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:819;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:852;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:869;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:885;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:902;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:918;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:952;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:969;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:44:987;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:004;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:020;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:037;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:070;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:087;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:103;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:121;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:136;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:172;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:189;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:205;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:222;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:239;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:272;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:288;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:305;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:321;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:338;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:373;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:389;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:406;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:423;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:439;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:472;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:489;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:506;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:522;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:538;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:572;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:588;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:605;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:621;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:638;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:671;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:688;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:704;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:721;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:737;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:771;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:787;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:803;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:821;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:836;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:870;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:886;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:904;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:919;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:953;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:970;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:45:986;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:002;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:020;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:052;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:069;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:086;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:102;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:118;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:151;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:168;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:184;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:201;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:218;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:251;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:267;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:284;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:300;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:317;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:350;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:368;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:383;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:400;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:416;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:450;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:466;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:484;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:499;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:532;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:549;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:566;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:582;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:599;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:616;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:649;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:666;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:683;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:699;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:732;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:749;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:765;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:782;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:799;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:832;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:849;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:865;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:881;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:898;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:931;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:948;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:965;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:981;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:46:997;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:031;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:047;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:065;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:080;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:097;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:130;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:147;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:163;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:180;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:213;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:229;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:246;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:263;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:279;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:312;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:329;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:345;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:363;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:378;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:413;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:428;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:445;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:461;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:479;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:511;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:528;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:544;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:561;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:577;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:611;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:627;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:644;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:660;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:677;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:710;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:726;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:743;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:759;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:793;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:809;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:826;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:843;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:859;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:893;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:908;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:925;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:942;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:958;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:47:991;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:009;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:024;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:041;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:058;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:091;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:107;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:125;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:140;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:157;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:191;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:208;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:223;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:240;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:256;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:290;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:306;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:323;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:339;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
04:16:48:372;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
