%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
03:29:41:394;03:29:41:334;1448289940.94;(0.650006914138794, 0.6298894458346896);76.7328872681;0.889511240354;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:412;03:29:41:334;1448289940.94;(0.650006914138794, 0.6298894458346896);76.7328872681;0.889511240354;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:427;03:29:41:334;1448289940.94;(0.650006914138794, 0.6298894458346896);76.7328872681;0.889511240354;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:445;03:29:41:334;1448289940.94;(0.650006914138794, 0.6298894458346896);76.7328872681;0.889511240354;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:478;03:29:41:471;1448289941.09;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:495;03:29:41:471;1448289941.09;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:513;03:29:41:471;1448289941.09;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:530;03:29:41:471;1448289941.09;(0, 0);0;0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:544;03:29:41:533;1448289941.11;(0.6669682025909424, 0.6285358428955078);76.3664855957;0.75546498106;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:578;03:29:41:533;1448289941.11;(0.6669682025909424, 0.6285358428955078);76.3664855957;0.75546498106;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:595;03:29:41:533;1448289941.11;(0.6669682025909424, 0.6285358428955078);76.3664855957;0.75546498106;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:612;03:29:41:597;1448289941.19;(0.6583904266357422, 0.6206591924031575);75.2889099121;0.838032662219;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:628;03:29:41:597;1448289941.19;(0.6583904266357422, 0.6206591924031575);75.2889099121;0.838032662219;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:644;03:29:41:597;1448289941.19;(0.6583904266357422, 0.6206591924031575);75.2889099121;0.838032662219;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:679;03:29:41:664;1448289941.25;(0.6568081855773926, 0.6212849511040581);74.411605835;0.802385744162;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:695;03:29:41:664;1448289941.25;(0.6568081855773926, 0.6212849511040581);74.411605835;0.802385744162;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:712;03:29:41:664;1448289941.25;(0.6568081855773926, 0.6212849511040581);74.411605835;0.802385744162;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:728;03:29:41:664;1448289941.25;(0.6568081855773926, 0.6212849511040581);74.411605835;0.802385744162;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:745;03:29:41:728;1448289941.29;(0.8254138946533203, 0.7958365228441027);30.6677322388;0.737972736051;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:778;03:29:41:728;1448289941.29;(0.8254138946533203, 0.7958365228441027);30.6677322388;0.737972736051;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:794;03:29:41:728;1448289941.29;(0.8254138946533203, 0.7958365228441027);30.6677322388;0.737972736051;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:811;03:29:41:728;1448289941.29;(0.8254138946533203, 0.7958365228441027);30.6677322388;0.737972736051;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:829;03:29:41:728;1448289941.29;(0.8254138946533203, 0.7958365228441027);30.6677322388;0.737972736051;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:29:41:845;03:29:41:728;1448289941.29;(0.8254138946533203, 0.7958365228441027);30.6677322388;0.737972736051;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
