%Timestamp,timestamp_write;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
11:21:51:845;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:850;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:854;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:859;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:863;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:867;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:871;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:875;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:879;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:887;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:891;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:895;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:900;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:906;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:923;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:939;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:972;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:51:989;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:006;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:022;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:041;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:072;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:089;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:105;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:122;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:156;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:171;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:188;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:204;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:221;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:254;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:271;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:287;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:304;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:320;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:353;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:370;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:387;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:403;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:420;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:453;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:469;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:486;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:503;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:519;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:552;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:569;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:585;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:602;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:619;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:652;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:668;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:685;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:702;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:719;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:752;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:769;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:786;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:802;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:820;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:852;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:868;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:885;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:901;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:935;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:952;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:968;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:52:985;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:001;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:034;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:051;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:067;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:084;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:101;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:129;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:146;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:164;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:181;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:214;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:230;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:247;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:263;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:280;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:313;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:340;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:344;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:373;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:390;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:406;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:423;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:439;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:473;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:489;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:506;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:524;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:541;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:574;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:591;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:607;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:624;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:640;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:673;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:690;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:706;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:723;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:740;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:774;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:789;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:806;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:824;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:839;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:872;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:889;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:905;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:922;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:955;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:976;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:53:993;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:010;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:026;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:043;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:059;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:093;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:109;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:126;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:142;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:159;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:192;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:209;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:226;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:242;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:259;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:292;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:308;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:325;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:341;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:375;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:392;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:410;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:427;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:444;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:460;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:493;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:510;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:526;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:543;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:560;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:593;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:611;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:628;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:644;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:661;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:694;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:710;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:727;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:744;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:760;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:795;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:812;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:829;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:845;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:862;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:895;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:911;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:928;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:945;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:54:961;0;0;;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:007;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:022;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:028;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:039;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:072;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:088;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:105;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:122;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:155;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:201;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:205;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:209;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:234;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:251;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:267;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:284;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:300;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:333;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:350;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:366;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:383;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:400;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:433;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:449;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:466;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:483;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:499;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:532;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:550;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:565;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:582;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:598;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:632;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:648;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:666;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:681;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:714;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:731;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:748;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:764;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:781;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:799;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:833;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:849;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:866;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:882;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:899;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:932;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:949;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:965;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:982;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:55:998;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:032;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:048;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:065;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:081;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:114;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:131;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:147;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:164;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:181;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:214;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:230;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:247;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:263;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:280;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:313;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:330;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:346;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:363;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:379;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:413;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:429;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:446;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:463;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:479;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:512;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:528;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:545;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:562;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:595;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:611;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:628;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:644;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:661;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:694;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:711;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:727;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:744;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:761;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:794;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:810;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:827;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:844;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:860;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:893;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:910;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:926;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:943;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:959;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:56:992;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:009;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:026;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:042;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:059;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:092;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:116;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:133;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:150;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:167;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:280;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:284;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:289;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:293;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:297;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:300;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:305;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:322;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:339;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:372;2;0;08,33;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:394;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:405;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:421;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:455;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:471;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:488;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:504;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:521;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:554;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:571;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:587;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:604;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:620;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:654;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:670;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:687;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:703;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:720;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:753;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:769;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:786;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:803;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:819;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:852;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:869;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:886;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:905;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:922;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:938;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:971;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:57:988;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:005;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:021;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:054;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:071;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:088;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:104;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:121;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:154;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:170;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:187;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:203;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:221;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:253;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
11:21:58:270;4;0;08,33,28,80;0;;0;0;;();(-2000.0, -2000.0);
