%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
11:00:52:702;11:00:52:656;1448057810.15;(0.5408803939819335, 0.6981282552083333);69.3944396973;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(0.0, 0.0);
11:00:52:707;11:00:52:656;1448057810.15;(0.5408803939819335, 0.6981282552083333);69.3944396973;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:710;11:00:52:656;1448057810.15;(0.5408803939819335, 0.6981282552083333);69.3944396973;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:712;11:00:52:656;1448057810.15;(0.5408803939819335, 0.6981282552083333);69.3944396973;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:715;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:717;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:719;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:721;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:723;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:725;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:727;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:729;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:731;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:733;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:735;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:737;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:742;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:744;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:759;11:00:52:713;1448057810.19;(0.5408292293548584, 0.6984363555908203);69.5689468384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:00:52:775;11:00:52:770;1448057810.25;(0.5413005828857422, 0.6975509643554687);69.5484313965;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
