%Timestamp,timestamp_write;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
03:34:36:664;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:36:671;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:36:677;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:36:685;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:36:696;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:36:712;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:36:736;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:36:746;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:807;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:824;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:834;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:845;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:852;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:858;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:865;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:871;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:878;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:884;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:891;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:897;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:904;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:910;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:916;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:923;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:932;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:940;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:948;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:955;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:961;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:968;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:975;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:983;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:38:991;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:004;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:021;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:037;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:056;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:071;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:087;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:121;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:137;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:155;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:171;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:187;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:221;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:237;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:262;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:280;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:299;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:316;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:332;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:348;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:382;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:398;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:416;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:432;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:448;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:477;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:39:496;;;;;;;;;;;;;;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:054;03:34:40:050;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:072;03:34:40:070;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:082;03:34:40:081;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:090;03:34:40:089;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:097;03:34:40:097;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:105;03:34:40:104;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:115;03:34:40:114;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:125;03:34:40:124;0;0;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:135;03:34:40:134;0;0;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:142;03:34:40:142;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:150;03:34:40:149;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:158;03:34:40:157;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:165;03:34:40:164;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:173;03:34:40:172;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:181;03:34:40:180;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:188;03:34:40:188;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:196;03:34:40:195;0;14;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:206;03:34:40:205;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:217;03:34:40:216;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:225;03:34:40:225;0;0;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:235;03:34:40:235;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:246;03:34:40:245;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:256;03:34:40:255;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:265;03:34:40:265;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:278;03:34:40:275;0;13;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:291;03:34:40:290;0;0;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:301;03:34:40:300;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:311;03:34:40:310;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:324;03:34:40:322;0;0;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:338;03:34:40:336;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:349;03:34:40:348;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:364;03:34:40:362;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:377;03:34:40:375;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:392;03:34:40:391;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:409;03:34:40:408;0;3;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:442;03:34:40:441;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:459;03:34:40:458;0;0;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:476;03:34:40:474;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:494;03:34:40:492;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:512;03:34:40:511;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:529;03:34:40:528;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:563;03:34:40:561;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:580;03:34:40:579;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:599;03:34:40:597;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:614;03:34:40:613;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:642;03:34:40:641;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:661;03:34:40:659;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:679;03:34:40:678;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:695;03:34:40:694;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:712;03:34:40:710;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:747;03:34:40:744;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:766;03:34:40:764;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:782;03:34:40:781;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:799;03:34:40:798;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:817;03:34:40:816;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:838;03:34:40:837;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:859;03:34:40:857;0;5;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:878;03:34:40:877;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:895;03:34:40:893;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:912;03:34:40:910;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:929;03:34:40:928;0;9;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:965;03:34:40:962;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:40:982;03:34:40:981;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:001;03:34:40:998;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:018;03:34:41:017;0;4;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:035;03:34:41:033;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:053;03:34:41:051;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:073;03:34:41:071;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:092;03:34:41:090;0;0;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:113;03:34:41:110;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:131;03:34:41:129;0;10;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:213;03:34:41:211;0;15;-1.5;1;0;0;0;0;1;1;1;1;2;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:237;03:34:41:235;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:254;03:34:41:253;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:267;03:34:41:265;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:284;03:34:41:281;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:300;03:34:41:299;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:312;03:34:41:311;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:328;03:34:41:327;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:342;03:34:41:340;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:355;03:34:41:354;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:371;03:34:41:370;0;11;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:386;03:34:41:385;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:404;03:34:41:402;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:424;03:34:41:421;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:445;03:34:41:442;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:463;03:34:41:462;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:480;03:34:41:478;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:496;03:34:41:495;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:513;03:34:41:512;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:530;03:34:41:528;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:566;03:34:41:563;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:590;03:34:41:589;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:604;03:34:41:602;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:616;03:34:41:615;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:633;03:34:41:631;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:651;03:34:41:648;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:685;03:34:41:682;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:702;03:34:41:701;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:718;03:34:41:717;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:736;03:34:41:734;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:756;03:34:41:753;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:772;03:34:41:771;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:792;03:34:41:789;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:827;03:34:41:825;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:847;03:34:41:846;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:867;03:34:41:865;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:887;03:34:41:885;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:904;03:34:41:903;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:922;03:34:41:921;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:940;03:34:41:938;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:958;03:34:41:956;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:977;03:34:41:975;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:41:996;03:34:41:993;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:014;03:34:42:012;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:032;03:34:42:030;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:067;03:34:42:066;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:087;03:34:42:086;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:107;03:34:42:104;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:127;03:34:42:124;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:147;03:34:42:144;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:167;03:34:42:166;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:186;03:34:42:184;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:203;03:34:42:202;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:219;03:34:42:218;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:237;03:34:42:236;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:257;03:34:42:256;0;9;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:277;03:34:42:274;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:293;03:34:42:291;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:326;03:34:42:324;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:342;03:34:42:340;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:359;03:34:42:357;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:380;03:34:42:378;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:397;03:34:42:395;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:414;03:34:42:412;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:431;03:34:42:429;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:465;03:34:42:464;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:488;03:34:42:486;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:517;03:34:42:514;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:533;03:34:42:532;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:546;03:34:42:545;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:563;03:34:42:562;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:582;03:34:42:580;0;10;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:598;03:34:42:596;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:615;03:34:42:614;0;5;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:632;03:34:42:630;0;0;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:665;03:34:42:663;0;15;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
03:34:42:685;03:34:42:683;0;4;-1.5;1;0;0;0;0;1;1;1;1;4;0;0;0;0;();(-2000.0, -2000.0);
