%Timestamp,timestamp_write;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
09:14:36:296;2;0;0;0;0;();(0.0, 0.0);
09:14:36:331;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:457;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:461;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:465;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:468;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:473;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:476;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:602;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:603;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:606;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:608;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:610;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:612;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:614;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:620;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:636;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:653;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:687;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:702;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:726;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:742;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:758;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:774;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:808;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:36:825;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:200;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:201;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:204;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:207;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:210;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:212;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:215;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:217;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:219;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:221;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:224;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:225;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:226;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:229;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:230;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:231;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:232;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:236;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:239;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:270;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:286;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:303;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:319;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:336;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:369;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:386;2;0;0;0;0;();(-2000.0, -2000.0);
09:14:42:402;2;0;0;0;0;();(-2000.0, -2000.0);
