%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
10:33:58:827;10:33:58:824;1448877007.63;(0.2139710307121277, 0.5715972052680122);26.9778060913;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
10:33:58:839;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:840;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:840;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:841;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:841;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:841;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:841;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:841;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:842;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:842;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:842;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:842;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:842;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:843;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:843;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:844;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:859;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:876;10:33:58:836;1448877007.66;(0.21396583318710327, 0.572383287217882);27.1945457458;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:892;10:33:58:890;1448877007.73;(0.2514347553253174, 0.5659709930419922);145.111450195;0.611144927065;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:926;10:33:58:890;1448877007.73;(0.2514347553253174, 0.5659709930419922);145.111450195;0.611144927065;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:943;10:33:58:890;1448877007.73;(0.2514347553253174, 0.5659709930419922);145.111450195;0.611144927065;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:959;10:33:58:955;1448877007.79;(0.3354618787765503, 0.5640882703993055);27.7105674744;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:33:58:976;10:33:58:955;1448877007.79;(0.3354618787765503, 0.5640882703993055);27.7105674744;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:164;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:164;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:164;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:165;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:165;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:165;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:165;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:165;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:166;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:166;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:166;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:166;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:166;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:167;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:167;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:167;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:167;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:196;10:34:04:137;1448877012.96;(0.3350027561187744, 0.5321670956081814);30.799747467;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:213;10:34:04:198;1448877013.03;(0.33464579582214354, 0.5167295244004991);30.3539543152;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:231;10:34:04:198;1448877013.03;(0.33464579582214354, 0.5167295244004991);30.3539543152;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:248;10:34:04:198;1448877013.03;(0.33464579582214354, 0.5167295244004991);30.3539543152;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:280;10:34:04:267;1448877013.13;(0.33402442932128906, 0.5179942660861545);30.3779201508;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:296;10:34:04:267;1448877013.13;(0.33402442932128906, 0.5179942660861545);30.3779201508;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:314;10:34:04:267;1448877013.13;(0.33402442932128906, 0.5179942660861545);30.3779201508;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:330;10:34:04:267;1448877013.13;(0.33402442932128906, 0.5179942660861545);30.3779201508;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:364;10:34:04:331;1448877013.16;(0.33574140071868896, 0.5109390682644315);31.1199092865;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:380;10:34:04:331;1448877013.16;(0.33574140071868896, 0.5109390682644315);31.1199092865;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:396;10:34:04:331;1448877013.16;(0.33574140071868896, 0.5109390682644315);31.1199092865;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:413;10:34:04:398;1448877013.23;(0.34935622215270995, 0.45296308729383683);30.8058891296;0.981185951188;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:430;10:34:04:398;1448877013.23;(0.34935622215270995, 0.45296308729383683);30.8058891296;0.981185951188;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:462;10:34:04:398;1448877013.23;(0.34935622215270995, 0.45296308729383683);30.8058891296;0.981185951188;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:481;10:34:04:470;1448877013.33;(0.34819879531860354, 0.45570687188042536);31.3974914551;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:496;10:34:04:470;1448877013.33;(0.34819879531860354, 0.45570687188042536);31.3974914551;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:513;10:34:04:470;1448877013.33;(0.34819879531860354, 0.45570687188042536);31.3974914551;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:531;10:34:04:530;1448877013.36;(0.34750189781188967, 0.4557958390977648);31.8050746918;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
10:34:04:563;10:34:04:530;1448877013.36;(0.34750189781188967, 0.4557958390977648);31.8050746918;1.0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
