%Timestamp,timestamp_write;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
09:50:06:987;09:50:06:984;0;9;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(0.0, 0.0);
09:50:06:992;09:50:06:992;0;9;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:06:994;09:50:06:994;0;5;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:06:996;09:50:06:996;0;5;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:06:998;09:50:06:998;0;5;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:07:000;09:50:07:000;0;5;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:07:001;09:50:07:001;0;5;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:07:003;09:50:07:003;0;0;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:07:004;09:50:07:004;0;0;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:07:006;09:50:07:006;0;0;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:07:007;09:50:07:007;0;0;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:07:009;09:50:07:009;0;0;-1.5;1;0;0;0;0;1;1;1;1;09:50:06:908;1447879804.6;(0.8891315460205078, 0.1306609259711371);22.8454151154;0.647238878412;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:07:010;09:50:07:010;0;0;-1.5;1;0;0;0;0;1;1;1;1;09:50:07:009;1447879804.67;(0.6290164947509765, 0.8309749179416233);35.07081604;0.645247949609;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:07:012;09:50:07:012;0;0;-1.5;1;0;0;0;0;1;1;1;1;09:50:07:009;1447879804.67;(0.6290164947509765, 0.8309749179416233);35.07081604;0.645247949609;2;0;0;0;0;();(-2000.0, -2000.0);
09:50:07:013;09:50:07:013;0;9;-1.5;1;0;0;0;0;1;1;1;1;09:50:07:009;1447879804.67;(0.6290164947509765, 0.8309749179416233);35.07081604;0.645247949609;2;0;0;0;0;();(-2000.0, -2000.0);
