%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;DigitalOutp3;DigitalOutp4;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
12:22:01:210;12:22:01:199;1448408279.72;(0.6889416694641113, 0.8175800641377767);89.5558776855;0.726906567906;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:224;12:22:01:211;1448408279.75;(0.6944427013397216, 0.8170897165934244);90.758934021;0.700653464558;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:232;12:22:01:211;1448408279.75;(0.6944427013397216, 0.8170897165934244);90.758934021;0.700653464558;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:240;12:22:01:211;1448408279.75;(0.6944427013397216, 0.8170897165934244);90.758934021;0.700653464558;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:247;12:22:01:211;1448408279.75;(0.6944427013397216, 0.8170897165934244);90.758934021;0.700653464558;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:251;12:22:01:211;1448408279.75;(0.6944427013397216, 0.8170897165934244);90.758934021;0.700653464558;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:254;12:22:01:211;1448408279.75;(0.6944427013397216, 0.8170897165934244);90.758934021;0.700653464558;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:258;12:22:01:211;1448408279.75;(0.6944427013397216, 0.8170897165934244);90.758934021;0.700653464558;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:262;12:22:01:211;1448408279.75;(0.6944427013397216, 0.8170897165934244);90.758934021;0.700653464558;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:266;12:22:01:211;1448408279.75;(0.6944427013397216, 0.8170897165934244);90.758934021;0.700653464558;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:270;12:22:01:211;1448408279.75;(0.6944427013397216, 0.8170897165934244);90.758934021;0.700653464558;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:274;12:22:01:272;1448408279.78;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:279;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:282;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:286;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:289;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:293;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:297;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:301;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:304;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:308;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:312;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:330;12:22:01:277;1448408279.82;(0.7030288696289062, 0.8130085733201768);91.1560440063;0.845671615654;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:364;12:22:01:337;1448408279.88;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:379;12:22:01:337;1448408279.88;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:397;12:22:01:337;1448408279.88;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:413;12:22:01:400;1448408279.95;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:430;12:22:01:400;1448408279.95;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:463;12:22:01:400;1448408279.95;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:480;12:22:01:472;1448408280.02;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:496;12:22:01:472;1448408280.02;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:513;12:22:01:472;1448408280.02;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:530;12:22:01:472;1448408280.02;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:563;12:22:01:472;1448408280.02;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:580;12:22:01:472;1448408280.02;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:596;12:22:01:472;1448408280.02;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:614;12:22:01:604;1448408280.16;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:631;12:22:01:604;1448408280.16;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:664;12:22:01:604;1448408280.16;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
12:22:01:680;12:22:01:669;1448408280.22;(0.6556107044219971, 0.8237563663058811);89.3602371216;0.915367947806;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
