%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
12:00:30:908;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(0.0, 0.0);
12:00:30:915;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:918;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:920;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:922;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:925;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:927;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:929;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:931;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:933;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:935;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:938;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:940;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:942;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:944;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:945;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:946;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:947;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:948;1448277390.6;(0.3207080841064453, 0.2027717590332031);18.8126239777;0.855015689315;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:30:967;12:00:30:963;1448277390.67;(0.32118327617645265, 0.203462897406684);21.3675956726;0.747478610534;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:31:001;12:00:30:963;1448277390.67;(0.32118327617645265, 0.203462897406684);21.3675956726;0.747478610534;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:31:018;12:00:30:963;1448277390.67;(0.32118327617645265, 0.203462897406684);21.3675956726;0.747478610534;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:31:035;12:00:30:963;1448277390.67;(0.32118327617645265, 0.203462897406684);21.3675956726;0.747478610534;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:31:051;12:00:30:963;1448277390.67;(0.32118327617645265, 0.203462897406684);21.3675956726;0.747478610534;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
12:00:36:251;12:00:36:209;1448277395.87;(0, 0);0;0;;;;;;;;;;;;;;2;0;0;;0;0;();();(-2000.0, -2000.0);
