%Timestamp,timestamp_write;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
11:48:40:487;2;0;0;;0;0;();();(0.0, 0.0);
11:48:40:517;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:317;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:317;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:317;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:317;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:317;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:337;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:357;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:41:377;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:777;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:797;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:817;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:837;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:867;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:877;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:897;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:917;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:937;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:967;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:987;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:46:997;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:017;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:037;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:067;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:077;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:097;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:117;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:147;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:167;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:177;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:197;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:217;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:247;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:267;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:277;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:297;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:317;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:347;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:357;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:377;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:397;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:417;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:447;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:457;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:477;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:497;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:527;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:537;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:557;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:577;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:597;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:627;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:647;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:657;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:677;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:697;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:717;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:737;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:767;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:787;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:797;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:817;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:837;2;0;0;;0;0;();();(-2000.0, -2000.0);
11:48:47:867;2;0;0;;0;0;();();(-2000.0, -2000.0);
