%Timestamp,timestamp_write;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
09:27:37:648;2;0;0;;0;0;();();(0.0, 0.0);
09:27:37:684;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:794;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:797;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:799;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:802;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:804;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:917;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:918;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:920;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:921;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:923;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:924;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:933;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:37:950;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:030;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:031;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:034;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:035;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:046;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:079;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:096;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:112;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:130;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:146;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:38:167;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:43:539;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:43:541;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:43:543;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:43:545;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:43:546;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:43:549;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:43:550;2;0;0;;0;0;();();(-2000.0, -2000.0);
09:27:43:553;2;0;0;;0;0;();();(-2000.0, -2000.0);
