%Timestamp,timestamp_write;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
11:32:23:069;0;;0;0;;0;0;;();(0.0, 0.0);
11:32:23:097;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:153;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:157;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:238;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:241;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:245;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:248;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:252;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:258;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:292;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:308;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:326;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:342;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:358;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:410;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:413;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:430;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:451;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:468;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:484;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:501;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:534;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:550;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:567;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:599;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:23:603;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:28:995;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:002;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:007;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:012;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:022;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:028;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:030;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:034;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:036;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:039;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:041;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:043;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:045;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:048;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:050;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:052;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:056;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:059;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:063;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:073;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:090;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:106;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:123;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:158;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:172;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:189;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:206;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:222;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:255;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:272;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:289;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:305;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:322;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:355;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:371;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:388;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:405;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:421;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:454;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:471;0;;0;0;;0;0;;();(-2000.0, -2000.0);
11:32:29:487;0;;0;0;;0;0;;();(-2000.0, -2000.0);
