%Timestamp,timestamp_write;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
09:13:34:698;2;0;0;0;0;();(0.0, 0.0);
09:13:34:729;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:018;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:021;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:025;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:029;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:033;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:038;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:041;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:045;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:050;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:054;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:056;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:059;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:063;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:066;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:294;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:296;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:298;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:300;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:302;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:304;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:306;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:308;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:310;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:311;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:313;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:316;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:318;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:35:321;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:697;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:699;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:700;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:703;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:704;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:705;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:708;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:710;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:712;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:714;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:717;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:718;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:720;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:722;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:724;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:725;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:729;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:732;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:746;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:762;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:805;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:808;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:822;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:855;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:871;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:888;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:905;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:942;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:944;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:979;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:40:995;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:012;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:028;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:045;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:062;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:097;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:118;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:157;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:159;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:179;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:197;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:212;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:229;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:245;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:262;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:295;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:312;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:328;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:362;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:364;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:382;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:401;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:435;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:452;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:468;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:484;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:518;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:536;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:570;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:572;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:587;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:604;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:638;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:654;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:671;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:688;2;0;0;0;0;();(-2000.0, -2000.0);
09:13:41:704;2;0;0;0;0;();(-2000.0, -2000.0);
