%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
10:57:34:785;10:57:34:766;1448057612.25;(0.5491871356964111, 0.5226065317789714);63.0357017517;0.808957513739;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:34:803;10:57:34:766;1448057612.25;(0.5491871356964111, 0.5226065317789714);63.0357017517;0.808957513739;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:34:819;10:57:34:766;1448057612.25;(0.5491871356964111, 0.5226065317789714);63.0357017517;0.808957513739;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:34:851;10:57:34:766;1448057612.25;(0.5491871356964111, 0.5226065317789714);63.0357017517;0.808957513739;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:34:869;10:57:34:766;1448057612.25;(0.5491871356964111, 0.5226065317789714);63.0357017517;0.808957513739;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:34:884;10:57:34:766;1448057612.25;(0.5491871356964111, 0.5226065317789714);63.0357017517;0.808957513739;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:34:901;10:57:34:766;1448057612.25;(0.5491871356964111, 0.5226065317789714);63.0357017517;0.808957513739;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:34:918;10:57:34:766;1448057612.25;(0.5491871356964111, 0.5226065317789714);63.0357017517;0.808957513739;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:34:951;10:57:34:766;1448057612.25;(0.5491871356964111, 0.5226065317789714);63.0357017517;0.808957513739;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:34:968;10:57:34:965;1448057612.27;(0.5470383644104004, 0.5190242767333985);61.6761245728;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:34:984;10:57:34:965;1448057612.27;(0.5470383644104004, 0.5190242767333985);61.6761245728;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:001;10:57:34:965;1448057612.27;(0.5470383644104004, 0.5190242767333985);61.6761245728;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:017;10:57:34:965;1448057612.27;(0.5470383644104004, 0.5190242767333985);61.6761245728;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:542;10:57:35:497;1448057612.87;(0.5444902420043946, 0.6591814041137696);58.3901481628;1.0;10:57:35:540;0;9;1.78064516129032;1;0.391006842619746;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:547;10:57:35:497;1448057612.87;(0.5444902420043946, 0.6591814041137696);58.3901481628;1.0;10:57:35:547;0;5;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:552;10:57:35:497;1448057612.87;(0.5444902420043946, 0.6591814041137696);58.3901481628;1.0;10:57:35:551;0;5;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:555;10:57:35:497;1448057612.87;(0.5444902420043946, 0.6591814041137696);58.3901481628;1.0;10:57:35:555;0;5;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:558;10:57:35:497;1448057612.87;(0.5444902420043946, 0.6591814041137696);58.3901481628;1.0;10:57:35:558;0;5;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:560;10:57:35:497;1448057612.87;(0.5444902420043946, 0.6591814041137696);58.3901481628;1.0;10:57:35:560;0;5;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:563;10:57:35:497;1448057612.87;(0.5444902420043946, 0.6591814041137696);58.3901481628;1.0;10:57:35:563;0;0;0.561290322580645;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:565;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:565;0;10;1.48064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:568;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:568;0;10;1.48064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:571;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:571;0;10;1.48064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:573;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:573;0;10;1.48064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:576;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:576;0;10;1.48064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:578;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:578;0;10;1.48064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:581;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:581;0;5;-0.654838709677419;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:584;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:584;0;5;-0.654838709677419;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:586;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:586;0;13;-1.5;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:590;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:590;0;15;-1.5;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:592;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:592;0;15;-1.5;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:594;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:594;0;15;-1.5;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:607;10:57:35:565;1448057613.01;(0.27361700534820554, 0.7633843315972222);36.5387420654;0.693284336446;10:57:35:607;0;9;-1.5;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:640;10:57:35:631;1448057613.1;(0.5472265243530273, 0.6781458960639106);57.4995956421;1.0;10:57:35:640;0;5;-0.312903225806452;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:656;10:57:35:631;1448057613.1;(0.5472265243530273, 0.6781458960639106);57.4995956421;1.0;10:57:35:656;0;15;1.19354838709677;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:673;10:57:35:631;1448057613.1;(0.5472265243530273, 0.6781458960639106);57.4995956421;1.0;10:57:35:673;0;4;0.406451612903226;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:689;10:57:35:631;1448057613.1;(0.5472265243530273, 0.6781458960639106);57.4995956421;1.0;10:57:35:689;0;15;0.251612903225806;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:706;10:57:35:697;1448057613.2;(0.5487900257110596, 0.678026983473036);58.2027435303;1.0;10:57:35:706;0;14;-1.5;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:739;10:57:35:697;1448057613.2;(0.5487900257110596, 0.678026983473036);58.2027435303;1.0;10:57:35:739;0;5;1.76129032258065;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:756;10:57:35:697;1448057613.2;(0.5487900257110596, 0.678026983473036);58.2027435303;1.0;10:57:35:756;0;15;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:772;10:57:35:761;1448057613.23;(0.5488101482391358, 0.6772017372979058);58.1932792664;1.0;10:57:35:772;0;4;1.77741935483871;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:789;10:57:35:761;1448057613.23;(0.5488101482391358, 0.6772017372979058);58.1932792664;1.0;10:57:35:789;0;0;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:805;10:57:35:761;1448057613.23;(0.5488101482391358, 0.6772017372979058);58.1932792664;1.0;10:57:35:805;0;5;1.77741935483871;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:838;10:57:35:829;1448057613.3;(0.5484890460968017, 0.6762883292304145);58.4863243103;1.0;10:57:35:838;0;4;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:855;10:57:35:829;1448057613.3;(0.5484890460968017, 0.6762883292304145);58.4863243103;1.0;10:57:35:855;0;15;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:872;10:57:35:829;1448057613.3;(0.5484890460968017, 0.6762883292304145);58.4863243103;1.0;10:57:35:872;0;5;1.77741935483871;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:888;10:57:35:829;1448057613.3;(0.5484890460968017, 0.6762883292304145);58.4863243103;1.0;10:57:35:888;0;10;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:921;10:57:35:897;1448057613.37;(0.2720139741897583, 0.7581937366061741);34.1669502258;0.708748693393;10:57:35:921;0;9;1.78064516129032;1;0.684261974584555;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:938;10:57:35:897;1448057613.37;(0.2720139741897583, 0.7581937366061741);34.1669502258;0.708748693393;10:57:35:938;0;4;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:955;10:57:35:897;1448057613.37;(0.2720139741897583, 0.7581937366061741);34.1669502258;0.708748693393;10:57:35:955;0;10;1.78064516129032;1;0.586510263929619;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:971;10:57:35:897;1448057613.37;(0.2720139741897583, 0.7581937366061741);34.1669502258;0.708748693393;10:57:35:971;0;5;1.76129032258065;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:35:988;10:57:35:897;1448057613.37;(0.2720139741897583, 0.7581937366061741);34.1669502258;0.708748693393;10:57:35:988;0;10;-1.5;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:36:020;10:57:35:897;1448057613.37;(0.2720139741897583, 0.7581937366061741);34.1669502258;0.708748693393;10:57:36:020;0;15;-1.5;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:36:037;10:57:36:030;1448057613.4;(0.5289208889007568, 0.6355216768052843);144.372940063;0.656818540951;10:57:36:037;0;13;-1.5;1;0.684261974584555;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:36:054;10:57:36:030;1448057613.4;(0.5289208889007568, 0.6355216768052843);144.372940063;0.656818540951;10:57:36:054;0;10;-1.5;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:36:070;10:57:36:030;1448057613.4;(0.5289208889007568, 0.6355216768052843);144.372940063;0.656818540951;10:57:36:070;0;4;1.77741935483871;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:36:087;10:57:36:030;1448057613.4;(0.5289208889007568, 0.6355216768052843);144.372940063;0.656818540951;10:57:36:087;0;9;1.78064516129032;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:36:120;10:57:36:093;1448057613.57;(0.53144850730896, 0.6439137564765083);60.8456916809;1.0;10:57:36:120;0;9;-1.11935483870968;1;0.586510263929619;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:36:138;10:57:36:093;1448057613.57;(0.53144850730896, 0.6439137564765083);60.8456916809;1.0;10:57:36:138;0;15;0.264516129032258;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:36:154;10:57:36:093;1448057613.57;(0.53144850730896, 0.6439137564765083);60.8456916809;1.0;10:57:36:154;0;4;1.77741935483871;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
10:57:36:169;10:57:36:161;1448057613.63;(0.5305865287780762, 0.644786262512207);61.0279006958;0.887361752973;10:57:36:169;0;15;1.79032258064516;1;0.293255131964809;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
