%Timestamp,timestamp_write;timestamp_gotpupil;eyeTrackerTime;normPos;diameter;confidence;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
03:27:12:189;03:27:12:146;1448289791.79;(0.7573623657226562, 0.5947793324788411);73.017539978;1.0;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:199;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:206;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:213;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:220;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:227;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:234;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:242;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:249;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:256;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:263;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:270;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:277;03:27:12:185;1448289791.81;(0.7553763389587402, 0.5911875830756294);71.4675827026;0.968243122218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:285;03:27:12:277;1448289791.84;(0.7526464939117432, 0.5945395151774089);70.929977417;0.942918561528;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:292;03:27:12:277;1448289791.84;(0.7526464939117432, 0.5945395151774089);70.929977417;0.942918561528;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
03:27:12:299;03:27:12:277;1448289791.84;(0.7526464939117432, 0.5945395151774089);70.929977417;0.942918561528;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
