%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;positivescore;negativescore;targetpositions;collision_point
06:38:40:784;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(0.0, 0.0);
06:38:40:790;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:794;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:797;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:801;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:805;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:809;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:812;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:816;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:820;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:823;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:826;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:829;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:832;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:836;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:840;;;;;;;;;;;;;;06:38:40:768;1447954718.56;(0.32051892280578614, 0.2427365620930989);26.9197788239;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:857;;;;;;;;;;;;;;06:38:40:852;1447954718.63;(0.32052161693573, 0.24306852552625868);26.1277751923;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:859;;;;;;;;;;;;;;06:38:40:852;1447954718.63;(0.32052161693573, 0.24306852552625868);26.1277751923;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:861;;;;;;;;;;;;;;06:38:40:852;1447954718.63;(0.32052161693573, 0.24306852552625868);26.1277751923;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:863;;;;;;;;;;;;;;06:38:40:852;1447954718.63;(0.32052161693573, 0.24306852552625868);26.1277751923;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:40:873;;;;;;;;;;;;;;06:38:40:852;1447954718.63;(0.32052161693573, 0.24306852552625868);26.1277751923;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:41:013;;;;;;;;;;;;;;06:38:40:976;1447954718.76;(0.3205824613571167, 0.2429941813151042);26.4875106812;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:41:015;;;;;;;;;;;;;;06:38:40:976;1447954718.76;(0.3205824613571167, 0.2429941813151042);26.4875106812;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:41:016;;;;;;;;;;;;;;06:38:40:976;1447954718.76;(0.3205824613571167, 0.2429941813151042);26.4875106812;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:41:018;;;;;;;;;;;;;;06:38:40:976;1447954718.76;(0.3205824613571167, 0.2429941813151042);26.4875106812;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:41:020;;;;;;;;;;;;;;06:38:40:976;1447954718.76;(0.3205824613571167, 0.2429941813151042);26.4875106812;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
06:38:41:022;;;;;;;;;;;;;;06:38:40:976;1447954718.76;(0.3205824613571167, 0.2429941813151042);26.4875106812;1.0;2;0;0;0;0;();(-2000.0, -2000.0);
