%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
12:02:51:729;1448277531.34;(0, 0);0;0;;;;;;;;;;;;;;0;0;0;;0;0;();();(0.0, 0.0);
12:03:29:921;12:03:29:896;1448277569.6;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:29:938;12:03:29:896;1448277569.6;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:29:955;12:03:29:896;1448277569.6;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:29:971;12:03:29:961;1448277569.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:29:987;12:03:29:961;1448277569.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:022;12:03:29:961;1448277569.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:038;12:03:30:028;1448277569.74;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:054;12:03:30:028;1448277569.74;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:071;12:03:30:028;1448277569.74;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:089;12:03:30:028;1448277569.74;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:121;12:03:30:028;1448277569.74;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:138;12:03:30:028;1448277569.74;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:155;12:03:30:028;1448277569.74;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:173;12:03:30:160;1448277569.8;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:188;12:03:30:160;1448277569.8;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:222;12:03:30:160;1448277569.8;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:238;12:03:30:228;1448277569.94;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:255;12:03:30:228;1448277569.94;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:272;12:03:30:228;1448277569.94;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:288;12:03:30:228;1448277569.94;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:321;12:03:30:292;1448277570.0;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:338;12:03:30:292;1448277570.0;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:355;12:03:30:292;1448277570.0;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:372;12:03:30:292;1448277570.0;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:388;12:03:30:292;1448277570.0;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:422;12:03:30:292;1448277570.0;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:438;12:03:30:423;1448277570.07;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:455;12:03:30:423;1448277570.07;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:472;12:03:30:423;1448277570.07;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:488;12:03:30:423;1448277570.07;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:522;12:03:30:491;1448277570.14;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:538;12:03:30:491;1448277570.14;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:555;12:03:30:491;1448277570.14;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:571;12:03:30:560;1448277570.27;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:589;12:03:30:560;1448277570.27;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:621;12:03:30:560;1448277570.27;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:639;12:03:30:624;1448277570.34;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:655;12:03:30:624;1448277570.34;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:671;12:03:30:624;1448277570.34;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:689;12:03:30:624;1448277570.34;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:722;12:03:30:624;1448277570.34;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:739;12:03:30:624;1448277570.34;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:759;12:03:30:757;1448277570.4;(0.3330796480178833, 0.1987677680121528);36.5324287415;0.654192892106;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:772;12:03:30:757;1448277570.4;(0.3330796480178833, 0.1987677680121528);36.5324287415;0.654192892106;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:789;12:03:30:757;1448277570.4;(0.3330796480178833, 0.1987677680121528);36.5324287415;0.654192892106;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:822;12:03:30:757;1448277570.4;(0.3330796480178833, 0.1987677680121528);36.5324287415;0.654192892106;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:838;12:03:30:824;1448277570.47;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:856;12:03:30:824;1448277570.47;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:872;12:03:30:824;1448277570.47;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:889;12:03:30:824;1448277570.47;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:922;12:03:30:891;1448277570.6;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:938;12:03:30:891;1448277570.6;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:955;12:03:30:891;1448277570.6;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:973;12:03:30:956;1448277570.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:30:990;12:03:30:956;1448277570.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:022;12:03:30:956;1448277570.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:038;12:03:30:956;1448277570.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:055;12:03:30:956;1448277570.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:072;12:03:30:956;1448277570.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:088;12:03:31:088;1448277570.74;(0.32081239223480223, 0.20268088446723087);19.2267284393;0.798251853547;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:122;12:03:31:088;1448277570.74;(0.32081239223480223, 0.20268088446723087);19.2267284393;0.798251853547;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:139;12:03:31:088;1448277570.74;(0.32081239223480223, 0.20268088446723087);19.2267284393;0.798251853547;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:156;12:03:31:156;1448277570.8;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:173;12:03:31:156;1448277570.8;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:189;12:03:31:156;1448277570.8;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:222;12:03:31:156;1448277570.8;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:239;12:03:31:224;1448277570.87;(0.5943653583526611, 0.22464904785156248);33.079536438;0.72740485343;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:256;12:03:31:224;1448277570.87;(0.5943653583526611, 0.22464904785156248);33.079536438;0.72740485343;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:272;12:03:31:224;1448277570.87;(0.5943653583526611, 0.22464904785156248);33.079536438;0.72740485343;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:289;12:03:31:224;1448277570.87;(0.5943653583526611, 0.22464904785156248);33.079536438;0.72740485343;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:307;12:03:31:290;1448277570.94;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:339;12:03:31:290;1448277570.94;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:355;12:03:31:290;1448277570.94;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:372;12:03:31:356;1448277571.07;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:389;12:03:31:356;1448277571.07;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:405;12:03:31:356;1448277571.07;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:439;12:03:31:356;1448277571.07;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:455;12:03:31:356;1448277571.07;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:473;12:03:31:356;1448277571.07;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:490;12:03:31:356;1448277571.07;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:506;12:03:31:491;1448277571.14;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:539;12:03:31:491;1448277571.14;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:557;12:03:31:553;1448277571.2;(0.32256503105163575, 0.20778850979275176);25.6818237305;0.666963253994;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:573;12:03:31:553;1448277571.2;(0.32256503105163575, 0.20778850979275176);25.6818237305;0.666963253994;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:590;12:03:31:553;1448277571.2;(0.32256503105163575, 0.20778850979275176);25.6818237305;0.666963253994;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:606;12:03:31:553;1448277571.2;(0.32256503105163575, 0.20778850979275176);25.6818237305;0.666963253994;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:639;12:03:31:620;1448277571.27;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:656;12:03:31:620;1448277571.27;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:673;12:03:31:620;1448277571.27;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:689;12:03:31:688;1448277571.34;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:706;12:03:31:688;1448277571.34;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:739;12:03:31:688;1448277571.34;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:757;12:03:31:751;1448277571.4;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:773;12:03:31:751;1448277571.4;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:789;12:03:31:751;1448277571.4;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:806;12:03:31:751;1448277571.4;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:839;12:03:31:820;1448277571.47;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:857;12:03:31:820;1448277571.47;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:872;12:03:31:820;1448277571.47;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:890;12:03:31:885;1448277571.54;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:906;12:03:31:885;1448277571.54;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:939;12:03:31:885;1448277571.54;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:957;12:03:31:952;1448277571.6;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:973;12:03:31:952;1448277571.6;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:31:990;12:03:31:952;1448277571.6;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:32:007;12:03:31:952;1448277571.6;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:32:040;12:03:32:019;1448277571.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:32:056;12:03:32:019;1448277571.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:32:072;12:03:32:019;1448277571.67;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:32:090;12:03:32:084;1448277571.74;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:32:106;12:03:32:084;1448277571.74;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:32:139;12:03:32:084;1448277571.74;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:32:156;12:03:32:153;1448277571.8;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;6;();();(-2000.0, -2000.0);
12:03:32:173;12:03:32:153;1448277571.8;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;(22,84);((-30.0, -10.0, -1.0),(-30.0, -10.0, -1.0));(-32.6, -11.0);
12:03:32:190;12:03:32:153;1448277571.8;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:207;12:03:32:153;1448277571.8;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:240;12:03:32:215;1448277571.87;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:256;12:03:32:215;1448277571.87;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:273;12:03:32:215;1448277571.87;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:290;12:03:32:284;1448277571.94;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:307;12:03:32:284;1448277571.94;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:340;12:03:32:284;1448277571.94;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:357;12:03:32:351;1448277572.0;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:374;12:03:32:351;1448277572.0;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:389;12:03:32:351;1448277572.0;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:406;12:03:32:351;1448277572.0;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:440;12:03:32:416;1448277572.07;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:456;12:03:32:416;1448277572.07;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:473;12:03:32:416;1448277572.07;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:490;12:03:32:484;1448277572.14;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:507;12:03:32:484;1448277572.14;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:540;12:03:32:484;1448277572.14;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:557;12:03:32:556;1448277572.2;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:573;12:03:32:556;1448277572.2;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:590;12:03:32:556;1448277572.2;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:606;12:03:32:556;1448277572.2;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:640;12:03:32:616;1448277572.27;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:657;12:03:32:616;1448277572.27;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;8;();();(-2000.0, -2000.0);
12:03:32:674;12:03:32:616;1448277572.27;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;10;(22,84);((-30.0, -10.0, -1.0),(-30.0, -10.0, -1.0));(-27.6, -11.0);
12:03:32:690;12:03:32:684;1448277572.34;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:707;12:03:32:684;1448277572.34;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:740;12:03:32:684;1448277572.34;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:757;12:03:32:748;1448277572.4;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:773;12:03:32:748;1448277572.4;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:790;12:03:32:748;1448277572.4;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:806;12:03:32:748;1448277572.4;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:842;12:03:32:748;1448277572.4;(0, 0);0;0;;;;;;;;;;;;;;12;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:857;12:03:32:748;1448277572.4;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:874;12:03:32:748;1448277572.4;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:890;12:03:32:879;1448277572.54;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:907;12:03:32:879;1448277572.54;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:940;12:03:32:879;1448277572.54;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:959;12:03:32:949;1448277572.6;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:973;12:03:32:949;1448277572.6;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:32:991;12:03:32:949;1448277572.6;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:008;12:03:32:949;1448277572.6;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:041;12:03:33:016;1448277572.67;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:057;12:03:33:016;1448277572.67;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:074;12:03:33:016;1448277572.67;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:091;12:03:33:080;1448277572.74;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:107;12:03:33:080;1448277572.74;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:140;12:03:33:080;1448277572.74;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:158;12:03:33:149;1448277572.8;(0.3044647455215454, 0.2032188415527344);20.0742492676;0.816352268534;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:173;12:03:33:149;1448277572.8;(0.3044647455215454, 0.2032188415527344);20.0742492676;0.816352268534;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:191;12:03:33:149;1448277572.8;(0.3044647455215454, 0.2032188415527344);20.0742492676;0.816352268534;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:208;12:03:33:149;1448277572.8;(0.3044647455215454, 0.2032188415527344);20.0742492676;0.816352268534;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:241;12:03:33:212;1448277572.87;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:258;12:03:33:212;1448277572.87;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:274;12:03:33:212;1448277572.87;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:291;12:03:33:280;1448277572.94;(0.6191888332366944, 0.2029768202039931);36.8908958435;0.666788448692;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:307;12:03:33:280;1448277572.94;(0.6191888332366944, 0.2029768202039931);36.8908958435;0.666788448692;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:341;12:03:33:280;1448277572.94;(0.6191888332366944, 0.2029768202039931);36.8908958435;0.666788448692;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:358;12:03:33:280;1448277572.94;(0.6191888332366944, 0.2029768202039931);36.8908958435;0.666788448692;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:765;12:03:33:743;1448277573.4;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:767;12:03:33:743;1448277573.4;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:769;12:03:33:743;1448277573.4;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:771;12:03:33:743;1448277573.4;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:773;12:03:33:743;1448277573.4;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
12:03:33:775;12:03:33:743;1448277573.4;(0, 0);0;0;;;;;;;;;;;;;;10;0;0;;0;10;();();(-2000.0, -2000.0);
