%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
04:35:39:660;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(0.0, 0.0);
04:35:39:665;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:666;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:668;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:670;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:672;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:674;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:675;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:677;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:679;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:681;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:683;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:684;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:686;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:688;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:690;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:703;1448034697.7;(0.650736951828003, 0.6187632242838541);66.1458740234;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:709;04:35:39:705;1448034697.73;(0.6567549705505371, 0.6099886152479383);65.2591934204;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:720;04:35:39:705;1448034697.73;(0.6567549705505371, 0.6099886152479383);65.2591934204;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:736;04:35:39:705;1448034697.73;(0.6567549705505371, 0.6099886152479383);65.2591934204;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:752;04:35:39:748;1448034697.8;(0.656090497970581, 0.6106886969672309);65.2393264771;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
04:35:39:769;04:35:39:748;1448034697.8;(0.656090497970581, 0.6106886969672309);65.2393264771;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
