%Timestamp,timestamp_write;timestamp_gotpupil;eyetrackertime;norm_pos;diameter;confidence;timestamp_gotbitdata;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
11:45:25:810;1448060483.27;(0.37468957901000977, 0.46686371697319884);67.0923843384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(0.0, 0.0);
11:45:25:840;1448060483.27;(0.37468957901000977, 0.46686371697319884);67.0923843384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:842;1448060483.27;(0.37468957901000977, 0.46686371697319884);67.0923843384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:844;1448060483.27;(0.37468957901000977, 0.46686371697319884);67.0923843384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:847;1448060483.27;(0.37468957901000977, 0.46686371697319884);67.0923843384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:849;1448060483.27;(0.37468957901000977, 0.46686371697319884);67.0923843384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:851;1448060483.27;(0.37468957901000977, 0.46686371697319884);67.0923843384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:852;1448060483.27;(0.37468957901000977, 0.46686371697319884);67.0923843384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:853;1448060483.27;(0.37468957901000977, 0.46686371697319884);67.0923843384;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:871;11:45:25:861;1448060483.33;(0.3746910810470581, 0.4663308885362413);67.0706710815;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:889;11:45:25:861;1448060483.33;(0.3746910810470581, 0.4663308885362413);67.0706710815;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:922;11:45:25:861;1448060483.33;(0.3746910810470581, 0.4663308885362413);67.0706710815;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:939;11:45:25:931;1448060483.4;(0.3749860286712646, 0.4667247348361545);67.3606262207;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:25:956;11:45:25:931;1448060483.4;(0.3749860286712646, 0.4667247348361545);67.3606262207;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:676;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:679;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:682;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:684;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:686;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:689;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:691;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:694;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:696;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:698;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:701;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:703;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:706;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:708;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:710;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:711;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:712;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:713;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:715;11:45:27:653;1448060485.13;(0.32383859157562256, 0.43311754862467444);67.6807937622;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:740;11:45:27:721;1448060485.2;(0.32324225902557374, 0.43327835930718317);68.1119613647;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:757;11:45:27:721;1448060485.2;(0.32324225902557374, 0.43327835930718317);68.1119613647;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:774;11:45:27:721;1448060485.2;(0.32324225902557374, 0.43327835930718317);68.1119613647;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:807;11:45:27:785;1448060485.27;(0.32222185134887693, 0.4327456580268012);68.1522140503;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:824;11:45:27:785;1448060485.27;(0.32222185134887693, 0.4327456580268012);68.1522140503;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:840;11:45:27:785;1448060485.27;(0.32222185134887693, 0.4327456580268012);68.1522140503;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:857;11:45:27:853;1448060485.33;(0.3218433380126953, 0.4318827735053168);68.3986129761;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:874;11:45:27:853;1448060485.33;(0.3218433380126953, 0.4318827735053168);68.3986129761;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:907;11:45:27:853;1448060485.33;(0.3218433380126953, 0.4318827735053168);68.3986129761;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:924;11:45:27:921;1448060485.4;(0.3223963022232056, 0.4306724124484592);68.5330657959;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:941;11:45:27:921;1448060485.4;(0.3223963022232056, 0.4306724124484592);68.5330657959;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:957;11:45:27:921;1448060485.4;(0.3223963022232056, 0.4306724124484592);68.5330657959;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:27:974;11:45:27:921;1448060485.4;(0.3223963022232056, 0.4306724124484592);68.5330657959;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:007;11:45:27:985;1448060485.47;(0.3236879348754883, 0.42953364054361975);69.1100234985;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:024;11:45:27:985;1448060485.47;(0.3236879348754883, 0.42953364054361975);69.1100234985;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:040;11:45:27:985;1448060485.47;(0.3236879348754883, 0.42953364054361975);69.1100234985;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:057;11:45:28:053;1448060485.53;(0.3259124755859375, 0.4306273142496745);69.1198654175;0.906777706353;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:074;11:45:28:053;1448060485.53;(0.3259124755859375, 0.4306273142496745);69.1198654175;0.906777706353;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:107;11:45:28:053;1448060485.53;(0.3259124755859375, 0.4306273142496745);69.1198654175;0.906777706353;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:123;11:45:28:117;1448060485.57;(0.32846412658691404, 0.43128607008192277);69.4645233154;0.996146151868;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:141;11:45:28:117;1448060485.57;(0.32846412658691404, 0.43128607008192277);69.4645233154;0.996146151868;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:157;11:45:28:117;1448060485.57;(0.32846412658691404, 0.43128607008192277);69.4645233154;0.996146151868;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:174;11:45:28:117;1448060485.57;(0.32846412658691404, 0.43128607008192277);69.4645233154;0.996146151868;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:207;11:45:28:185;1448060485.6;(0.330324125289917, 0.4318209754096137);69.6591415405;0.994398413298;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:224;11:45:28:185;1448060485.6;(0.330324125289917, 0.4318209754096137);69.6591415405;0.994398413298;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:241;11:45:28:185;1448060485.6;(0.330324125289917, 0.4318209754096137);69.6591415405;0.994398413298;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:258;11:45:28:253;1448060485.7;(0.3432100534439087, 0.43537360297309025);69.7096481323;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:274;11:45:28:253;1448060485.7;(0.3432100534439087, 0.43537360297309025);69.7096481323;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:308;11:45:28:253;1448060485.7;(0.3432100534439087, 0.43537360297309025);69.7096481323;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:324;11:45:28:317;1448060485.77;(0.35372157096862794, 0.44259300231933596);69.5313568115;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:339;11:45:28:317;1448060485.77;(0.35372157096862794, 0.44259300231933596);69.5313568115;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:358;11:45:28:317;1448060485.77;(0.35372157096862794, 0.44259300231933596);69.5313568115;1.0;;;;;;;;;;;;;;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:916;11:45:28:849;1448060486.27;(0.2804604768753052, 0.7070853127373589);28.4046955109;0.92693384062;11:45:28:913;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:919;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:919;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:923;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:923;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:926;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:926;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:928;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:928;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:931;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:931;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:934;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:934;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:937;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:937;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:939;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:939;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:940;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:940;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:942;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:942;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:943;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:943;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:944;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:944;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:946;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:946;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:947;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:947;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:948;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:948;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:950;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:950;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:951;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:951;0;15;1.79032258064516;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:958;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:958;0;15;1.79032258064516;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:28:975;11:45:28:916;1448060486.35;(0.608779764175415, 0.3870473225911458);22.340171814;0.739384666337;11:45:28:975;0;4;1.76129032258065;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:008;11:45:28:981;1448060486.41;(0.3183767080307007, 0.5200303819444445);31.31316185;0.649564788221;11:45:29:008;0;10;1.77741935483871;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:025;11:45:28:981;1448060486.41;(0.3183767080307007, 0.5200303819444445);31.31316185;0.649564788221;11:45:29:025;0;10;1.77741935483871;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:041;11:45:28:981;1448060486.41;(0.3183767080307007, 0.5200303819444445);31.31316185;0.649564788221;11:45:29:041;0;10;1.77741935483871;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:058;11:45:29:048;1448060486.47;(0, 0);0;0;11:45:29:058;0;9;1.77741935483871;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:075;11:45:29:048;1448060486.47;(0, 0);0;0;11:45:29:075;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:109;11:45:29:048;1448060486.47;(0, 0);0;0;11:45:29:109;0;10;1.79032258064516;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:125;11:45:29:113;1448060486.55;(0.476055908203125, 0.6244119220309787);67.1906967163;0.801613375671;11:45:29:125;0;15;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:141;11:45:29:113;1448060486.55;(0.476055908203125, 0.6244119220309787);67.1906967163;0.801613375671;11:45:29:141;0;5;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:159;11:45:29:113;1448060486.55;(0.476055908203125, 0.6244119220309787);67.1906967163;0.801613375671;11:45:29:159;0;10;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:175;11:45:29:113;1448060486.55;(0.476055908203125, 0.6244119220309787);67.1906967163;0.801613375671;11:45:29:175;0;4;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:208;11:45:29:113;1448060486.55;(0.476055908203125, 0.6244119220309787);67.1906967163;0.801613375671;11:45:29:208;0;4;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:224;11:45:29:113;1448060486.55;(0.476055908203125, 0.6244119220309787);67.1906967163;0.801613375671;11:45:29:224;0;0;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:242;11:45:29:113;1448060486.55;(0.476055908203125, 0.6244119220309787);67.1906967163;0.801613375671;11:45:29:242;0;5;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:258;11:45:29:249;1448060486.72;(0.45849061012268066, 0.6158019595675999);67.3807449341;0.961912977926;11:45:29:258;0;15;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:275;11:45:29:249;1448060486.72;(0.45849061012268066, 0.6158019595675999);67.3807449341;0.961912977926;11:45:29:275;0;4;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:308;11:45:29:249;1448060486.72;(0.45849061012268066, 0.6158019595675999);67.3807449341;0.961912977926;11:45:29:308;0;15;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:324;11:45:29:313;1448060486.74;(0.45335850715637205, 0.6153435177273221);67.3214492798;0.908203511384;11:45:29:324;0;15;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:341;11:45:29:313;1448060486.74;(0.45335850715637205, 0.6153435177273221);67.3214492798;0.908203511384;11:45:29:341;0;15;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:359;11:45:29:313;1448060486.74;(0.45335850715637205, 0.6153435177273221);67.3214492798;0.908203511384;11:45:29:359;0;10;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:375;11:45:29:313;1448060486.74;(0.45335850715637205, 0.6153435177273221);67.3214492798;0.908203511384;11:45:29:375;0;15;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:408;11:45:29:313;1448060486.74;(0.45335850715637205, 0.6153435177273221);67.3214492798;0.908203511384;11:45:29:408;0;15;1.77741935483871;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:425;11:45:29:313;1448060486.74;(0.45335850715637205, 0.6153435177273221);67.3214492798;0.908203511384;11:45:29:425;0;4;1.78064516129032;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:441;11:45:29:313;1448060486.74;(0.45335850715637205, 0.6153435177273221);67.3214492798;0.908203511384;11:45:29:441;0;15;1.77741935483871;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:458;11:45:29:445;1448060486.77;(0.4507326602935791, 0.6156185150146485);66.5475692749;0.86328833852;11:45:29:458;0;5;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:475;11:45:29:445;1448060486.77;(0.4507326602935791, 0.6156185150146485);66.5475692749;0.86328833852;11:45:29:475;0;15;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:508;11:45:29:445;1448060486.77;(0.4507326602935791, 0.6156185150146485);66.5475692749;0.86328833852;11:45:29:508;0;15;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:525;11:45:29:513;1448060486.88;(0.44342217445373533, 0.616191652086046);66.6389770508;1.0;11:45:29:525;0;4;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:542;11:45:29:513;1448060486.88;(0.44342217445373533, 0.616191652086046);66.6389770508;1.0;11:45:29:542;0;9;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:559;11:45:29:513;1448060486.88;(0.44342217445373533, 0.616191652086046);66.6389770508;1.0;11:45:29:559;0;5;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:575;11:45:29:513;1448060486.88;(0.44342217445373533, 0.616191652086046);66.6389770508;1.0;11:45:29:575;0;9;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:609;11:45:29:513;1448060486.88;(0.44342217445373533, 0.616191652086046);66.6389770508;1.0;11:45:29:609;0;15;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:626;11:45:29:513;1448060486.88;(0.44342217445373533, 0.616191652086046);66.6389770508;1.0;11:45:29:626;0;4;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:641;11:45:29:513;1448060486.88;(0.44342217445373533, 0.616191652086046);66.6389770508;1.0;11:45:29:641;0;10;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:659;11:45:29:645;1448060487.1;(0.44879703521728515, 0.5888065761990018);66.6184692383;0.823545139935;11:45:29:659;0;10;-1.5;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
11:45:29:675;11:45:29:645;1448060487.1;(0.44879703521728515, 0.5888065761990018);66.6184692383;0.823545139935;11:45:29:675;0;15;1.77741935483871;1;0;0;0;0;1;1;1;1;0;0;0;;0;0;();();(-2000.0, -2000.0);
