%Timestamp,timestamp_write;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;calculatedScore;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
08:56:06:023;0;0;0;0;0;0;0;0;0;();(0.0, 0.0);
08:56:06:029;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:034;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:039;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:044;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:049;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:054;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:059;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:063;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:068;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:073;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:078;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:083;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:088;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:092;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:097;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:107;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:112;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:116;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:121;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:126;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:131;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:136;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:141;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:146;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:150;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:155;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:160;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:165;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:170;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:175;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:179;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:184;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:189;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:194;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:199;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:204;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:209;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:214;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:218;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:223;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:228;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:233;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:238;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:243;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:248;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:252;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:257;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:262;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:267;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:272;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:277;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:281;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:286;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:291;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:296;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:301;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:305;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:310;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:315;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:320;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:325;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:329;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:334;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:339;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:344;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:349;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:353;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:358;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:363;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:368;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:373;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:378;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:382;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:387;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:392;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:397;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:402;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:406;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
08:56:06:411;0;0;0;0;0;0;0;0;0;();(-2000.0, -2000.0);
