%Timestamp,date;timestamp;CRC;SEQ;AnalogOutp1;AnalogOutp2;AnalogOutp3;AnalogOutp4;AnalogOutp5;AnalogOutp6;DigitalOutp1;DigitalOutp2;igitalOutp3;DigitalOutp4;pupilsize;eyetrackertime;nplanes;lastaction;lastactiondetails;positivescore;negativescore
03:57:33:2320;15;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(0.0, 0.0);
03:57:33:2320;15;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2320;9;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2320;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2420;5;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2720;10;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
03:57:33:2820;4;-1.5;1;0;0;0;0;1;1;1;1;;getestet;2;0;0;0;0;();(-2000.0, -2000.0);
