%Timestamp,timestamp_write;nplanes;lastaction;lastactiondetails;lastactionairplanenumber;positivescore;negativescore;collidedairplanenumbers;targetpositions;collision_point
11:15:13:336;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:353;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:369;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:386;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:434;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:445;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:458;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:482;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:498;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:515;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:531;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:549;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:566;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:587;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:606;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:642;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:658;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:678;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:694;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:711;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:727;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:744;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:777;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:794;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:810;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:827;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:849;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:866;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:884;0;0;;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:929;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:945;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:950;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:978;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:13:994;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:011;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:028;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:044;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:077;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:094;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:110;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:127;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:144;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:177;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:193;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:210;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:226;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:265;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:271;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:299;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:316;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:332;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:349;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:366;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:399;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:415;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:432;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:448;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:467;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:484;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:517;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:534;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:551;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:567;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:584;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:617;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:633;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:650;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:669;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:685;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:719;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:735;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:753;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:768;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:785;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:818;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:835;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:851;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:868;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:895;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:912;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:929;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:945;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:978;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:14:995;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:011;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:028;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:045;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:078;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:094;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:111;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:127;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:144;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:177;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:194;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:210;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:227;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:243;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:277;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:293;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:310;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:327;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:359;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:376;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:393;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:409;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:426;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:459;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:475;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:492;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:508;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:525;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:558;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:575;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:591;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:608;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:624;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:658;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:674;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:691;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:707;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:724;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:757;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:774;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:790;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:807;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:840;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:856;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:873;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:889;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:912;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:928;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:945;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:978;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:15:995;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:011;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:028;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:044;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:077;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:094;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:115;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:132;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:149;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:165;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:198;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:215;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:231;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:248;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:265;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:298;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:320;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:338;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:356;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:372;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:389;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:405;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:439;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:455;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:472;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:488;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:505;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:523;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:559;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:576;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:592;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:609;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:625;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:658;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:675;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:691;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:708;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:729;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:749;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:765;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:799;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:815;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:832;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:848;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:865;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:898;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:915;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:935;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:952;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:968;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:16:985;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:018;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:035;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:057;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:074;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:090;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:107;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:123;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:159;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:175;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:192;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:208;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:225;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:258;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:275;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:291;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:308;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:324;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:348;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:364;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:399;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:414;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:431;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:447;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:464;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:497;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:513;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:530;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:551;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:568;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:584;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:618;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:634;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:651;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:668;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:684;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:717;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:734;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:754;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:772;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:789;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:806;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:839;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:856;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:872;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:889;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:907;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:938;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:962;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:980;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:17:997;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:014;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:030;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:047;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:063;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:096;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:113;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:130;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:146;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:169;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:186;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:219;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:236;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:252;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:269;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:285;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:319;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:336;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:353;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:373;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:392;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:408;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:425;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:458;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:475;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:491;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:508;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:524;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:557;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:583;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:599;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:616;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:633;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:650;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:666;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:699;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:716;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:732;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:749;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:766;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:791;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:808;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:825;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:858;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:875;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:891;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:908;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:925;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:958;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:974;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:18:996;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:013;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:030;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:047;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:080;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:097;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:113;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:130;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:146;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:179;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:215;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:219;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:232;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:248;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:265;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:298;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:314;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:331;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:348;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:364;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:397;2;0;48,23;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:420;4;0;48,23,08,27;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:432;4;0;48,23,08,27;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:449;4;0;48,23,08,27;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:465;4;0;48,23,08,27;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:498;4;0;48,23,08,27;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:515;4;0;48,23,08,27;0;;0;0;();();(-2000.0, -2000.0);
11:15:19:531;4;0;48,23,08,27;0;;0;0;();();(-2000.0, -2000.0);
