%Timestamp,timestamp_write;nplanes;listofAirplanesonScreen;lastAction;lastActionDetails;lastActionAirplaneNumber;positiveScore;negativeScore;collidedAirplaneNumbers;targetPositions;collisionPoint
11:34:25:780;0;0;0;0;;0;0;0;();(0.0, 0.0);
11:34:25:810;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:25:908;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:25:914;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:25:919;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:25:923;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:25:975;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:25:985;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:25:995;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:002;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:010;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:027;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:045;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:060;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:077;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:093;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:127;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:159;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:164;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:180;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:201;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:217;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:233;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:267;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:283;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:26:300;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:689;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:695;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:700;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:704;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:711;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:721;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:728;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:733;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:739;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:744;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:749;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:755;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:758;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:761;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:764;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:767;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:770;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:776;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:779;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:783;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:788;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:794;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:811;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:828;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:861;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:877;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:894;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:910;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:943;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:960;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:977;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:31:993;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:010;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:043;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:060;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:076;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:093;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:109;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:142;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:159;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:176;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:192;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:209;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:243;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:260;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:276;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:293;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:309;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:344;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:361;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:378;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:395;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:411;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:444;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:461;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:477;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:494;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:511;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:546;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:563;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:580;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:596;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
11:34:32:613;0;0;0;0;;0;0;0;();(-2000.0, -2000.0);
